tract_geoid,year,sales_n,entity_n,port10_n,port25_n
72099420302,2007,18,0,0,0
72099420302,2008,12,0,0,0
72099420302,2009,10,0,0,0
72099420302,2010,18,0,0,0
72099420302,2011,9,1,0,0
72099420302,2012,12,0,0,0
72099420302,2013,10,0,0,0
72099420302,2014,15,0,0,0
72099420302,2015,19,0,0,0
72099420302,2016,14,0,0,0
72099420302,2017,11,0,0,0
72099420302,2018,14,0,0,0
72099420302,2019,19,0,0,0
72099420302,2020,12,0,0,0
72099420302,2021,33,3,0,0
72099420302,2022,33,1,0,0
72099420302,2023,28,0,0,0
72099420302,2024,24,0,0,0
72099420302,2025,24,3,0,0
72099420302,2026,3,0,0,0
72099420303,2000,9,0,0,0
72099420303,2001,6,0,0,0
72099420303,2002,6,0,0,0
72099420303,2003,9,0,0,0
72099420303,2004,6,0,0,0
72099420303,2005,11,0,0,0
72099420303,2006,8,0,0,0
72099420303,2007,16,0,0,0
72099420303,2008,11,0,0,0
72099420303,2009,10,0,0,0
72099420303,2010,7,0,0,0
72099420303,2011,5,0,0,0
72099420303,2012,6,0,0,0
72099420303,2013,6,0,0,0
72099420303,2014,11,0,0,0
72099420303,2015,9,0,0,0
72099420303,2016,7,0,0,0
72099420303,2017,6,0,0,0
72099420303,2018,6,0,0,0
72099420303,2019,3,0,0,0
72099420303,2020,10,0,0,0
72099420303,2021,18,0,0,0
72099420303,2022,18,0,0,0
72099420303,2023,18,1,0,0
72099420303,2024,21,2,0,0
72099420303,2025,21,0,0,0
72099420303,2026,6,0,0,0
72099420304,2000,5,1,0,0
72099420304,2001,9,0,0,0
72099420304,2002,12,0,0,0
72099420304,2003,5,0,0,0
72099420304,2004,14,1,0,0
72099420304,2005,7,0,0,0
72099420304,2006,8,0,0,0
72099420304,2007,7,0,0,0
72099420304,2008,11,1,0,0
72099420304,2009,10,0,0,0
72099420304,2010,8,0,0,0
72099420304,2011,9,0,0,0
72099420304,2012,7,0,0,0
72099420304,2013,12,0,0,0
72099420304,2014,7,0,0,0
72099420304,2015,6,0,0,0
72099420304,2016,5,0,0,0
72099420304,2017,4,0,0,0
72099420304,2018,11,0,0,0
72099420304,2019,6,0,0,0
72099420304,2020,10,0,0,0
72099420304,2021,15,0,0,0
72099420304,2022,21,0,0,0
72099420304,2023,17,0,0,0
72099420304,2024,15,0,0,0
72099420304,2025,8,1,0,0
72099420304,2026,3,0,0,0
72099420401,2000,5,0,0,0
72099420401,2001,17,0,0,0
72099420401,2002,8,0,0,0
72099420401,2003,15,0,0,0
72099420401,2004,17,0,0,0
72099420401,2005,22,0,0,0
72099420401,2006,9,0,0,0
72099420401,2007,11,0,0,0
72099420401,2008,14,0,0,0
72099420401,2009,14,0,0,0
72099420401,2010,18,0,0,0
72099420401,2011,17,0,0,0
72099420401,2012,9,0,0,0
72099420401,2013,12,0,0,0
72099420401,2014,11,0,0,0
72099420401,2015,5,0,0,0
72099420401,2016,16,1,0,0
72099420401,2017,8,0,0,0
72099420401,2018,10,0,0,0
72099420401,2019,14,0,0,0
72099420401,2020,12,0,0,0
72099420401,2021,19,0,0,0
72099420401,2022,12,0,0,0
72099420401,2023,20,0,0,0
72099420401,2024,20,2,0,0
72099420401,2025,22,3,0,0
72099420401,2026,5,1,0,0
72099420402,2000,5,0,0,0
72099420402,2001,15,0,0,0
72099420402,2002,6,0,0,0
72099420402,2003,14,0,0,0
72099420402,2004,17,0,0,0
72099420402,2005,17,0,0,0
72099420402,2006,15,0,0,0
72099420402,2007,19,0,0,0
72099420402,2008,11,0,0,0
72099420402,2009,16,0,0,0
72099420402,2010,13,0,0,0
72099420402,2011,17,0,0,0
72099420402,2012,17,0,0,0
72099420402,2013,11,0,0,0
72099420402,2014,13,0,0,0
72099420402,2015,14,0,0,0
72099420402,2016,13,0,0,0
72099420402,2017,13,0,0,0
72099420402,2018,10,0,0,0
72099420402,2019,14,0,0,0
72099420402,2020,14,0,0,0
72099420402,2021,17,0,0,0
72099420402,2022,25,2,0,0
72099420402,2023,25,2,1,1
72099420402,2024,21,1,1,1
72099420402,2025,15,0,0,0
72099420402,2026,7,0,0,0
72099420500,2000,11,0,0,0
72099420500,2001,14,0,0,0
72099420500,2002,18,0,0,0
72099420500,2003,24,0,0,0
72099420500,2004,20,0,0,0
72099420500,2005,27,0,0,0
72099420500,2006,28,0,0,0
72099420500,2007,34,0,0,0
72099420500,2008,21,0,0,0
72099420500,2009,14,0,0,0
72099420500,2010,25,0,0,0
72099420500,2011,21,0,0,0
72099420500,2012,19,0,0,0
72099420500,2013,14,0,0,0
72099420500,2014,20,0,0,0
72099420500,2015,19,0,0,0
72099420500,2016,18,0,0,0
72099420500,2017,20,1,0,0
72099420500,2018,18,1,0,0
72099420500,2019,20,1,0,0
72099420500,2020,22,2,0,0
72099420500,2021,38,1,0,0
72099420500,2022,39,0,0,0
72099420500,2023,43,2,2,2
72099420500,2024,21,0,0,0
72099420500,2025,38,1,0,0
72099420500,2026,8,0,0,0
72101955201,2000,12,0,0,0
72101955201,2001,35,1,0,0
72101955201,2002,17,0,0,0
72101955201,2003,6,0,0,0
72101955201,2004,8,0,0,0
72101955201,2005,15,0,0,0
72101955201,2006,8,0,0,0
72101955201,2007,15,0,0,0
72101955201,2008,19,0,0,0
72101955201,2009,8,0,0,0
72101955201,2010,20,0,0,0
72101955201,2011,8,0,0,0
72101955201,2012,9,0,0,0
72101955201,2013,9,0,0,0
72101955201,2014,12,0,0,0
72101955201,2015,14,0,0,0
72101955201,2016,18,0,0,0
72101955201,2017,8,0,0,0
72101955201,2018,15,2,0,0
72101955201,2019,14,0,0,0
72101955201,2020,17,0,0,0
72101955201,2021,25,0,0,0
72101955201,2022,21,0,0,0
72101955201,2023,25,0,0,0
72101955201,2024,18,0,0,0
72101955201,2025,24,1,0,0
72101955201,2026,11,1,0,0
72101955202,2000,8,0,0,0
72101955202,2001,24,0,0,0
72101955202,2002,29,0,0,0
72101955202,2003,23,0,0,0
72101955202,2004,21,0,0,0
72101955202,2005,24,0,0,0
72101955202,2006,22,0,0,0
72101955202,2007,13,0,0,0
72101955202,2008,13,1,0,0
72101955202,2009,19,0,0,0
72101955202,2010,24,0,0,0
72101955202,2011,10,1,0,0
72101955202,2012,12,0,0,0
72101955202,2013,23,1,0,0
72101955202,2014,18,1,0,0
72101955202,2015,9,0,0,0
72101955202,2016,10,0,0,0
72101955202,2017,12,0,0,0
72101955202,2018,22,3,0,0
72101955202,2019,24,1,0,0
72101955202,2020,25,4,0,0
72101955202,2021,32,1,0,0
72101955202,2022,44,2,0,0
72101955202,2023,37,2,0,0
72101955202,2024,34,1,1,0
72101955202,2025,24,2,1,1
72101955202,2026,15,0,0,0
72101955301,2000,5,0,0,0
72101955301,2001,31,0,0,0
72101955301,2002,39,0,0,0
72101955301,2003,32,2,0,0
72101955301,2004,24,0,0,0
72101955301,2005,38,7,0,0
72101955301,2006,40,5,0,0
72101955301,2007,15,1,0,0
72101955301,2008,18,0,0,0
72101955301,2009,17,0,0,0
72101955301,2010,14,0,0,0
72101955301,2011,16,0,0,0
72101955301,2012,14,0,0,0
72101955301,2013,15,0,0,0
72101955301,2014,17,1,0,0
72101955301,2015,15,0,0,0
72101955301,2016,12,0,0,0
72101955301,2017,24,0,0,0
72101955301,2018,17,0,0,0
72101955301,2019,16,1,0,0
72101955301,2020,29,2,0,0
72101955301,2021,29,1,0,0
72101955301,2022,32,0,0,0
72101955301,2023,24,1,0,0
72101955301,2024,27,0,0,0
72101955301,2025,24,0,0,0
72101955301,2026,12,1,0,0
72101955302,2000,11,0,0,0
72101955302,2001,8,0,0,0
72101955302,2002,8,0,0,0
72101955302,2003,16,0,0,0
72101955302,2004,14,0,0,0
72101955302,2005,15,0,0,0
72101955302,2006,15,0,0,0
72101955302,2007,13,0,0,0
72101955302,2008,14,0,0,0
72101955302,2009,12,0,0,0
72101955302,2010,15,0,0,0
72101955302,2011,13,0,0,0
72101955302,2012,8,0,0,0
72101955302,2013,16,0,0,0
72101955302,2014,6,0,0,0
72101955302,2015,8,0,0,0
72101955302,2016,4,0,0,0
72101955302,2017,10,0,0,0
72101955302,2018,4,0,0,0
72101955302,2019,9,1,0,0
72101955302,2020,13,0,0,0
72101955302,2021,16,0,0,0
72101955302,2022,20,0,0,0
72101955302,2023,19,0,0,0
72101955302,2024,21,0,0,0
72101955302,2025,12,0,0,0
72101955302,2026,7,1,0,0
72101955401,2000,7,0,0,0
72101955401,2001,17,3,0,0
72101955401,2002,11,0,0,0
72101955401,2003,17,1,0,0
72101955401,2004,27,0,0,0
72101955401,2005,16,0,0,0
72101955401,2006,14,0,0,0
72101955401,2007,27,0,0,0
72101955401,2008,10,0,0,0
72101955401,2009,23,0,0,0
72101955401,2010,16,1,1,0
72101955401,2011,12,0,0,0
72101955401,2012,14,0,0,0
72101955401,2013,17,0,0,0
72101955401,2014,19,0,0,0
72101955401,2015,19,0,0,0
72101955401,2016,12,0,0,0
72101955401,2017,11,0,0,0
72101955401,2018,14,0,0,0
72101955401,2019,18,0,0,0
72101955401,2020,19,0,0,0
72101955401,2021,30,3,0,0
72101955401,2022,33,3,0,0
72101955401,2023,28,2,0,0
72101955401,2024,20,1,0,0
72101955401,2025,25,0,0,0
72101955401,2026,12,1,1,1
72101955402,2000,3,0,0,0
72101955402,2001,3,0,0,0
72101955402,2002,8,0,0,0
72101955402,2003,10,0,0,0
72101955402,2004,12,0,0,0
72101955402,2005,5,0,0,0
72101955402,2006,9,0,0,0
72101955402,2007,11,0,0,0
72101955402,2008,10,0,0,0
72101955402,2009,4,0,0,0
72101955402,2010,22,0,0,0
72101955402,2011,11,0,0,0
72101955402,2012,9,0,0,0
72101955402,2013,13,0,0,0
72101955402,2014,8,0,0,0
72101955402,2015,5,0,0,0
72101955402,2016,6,0,0,0
72101955402,2017,4,0,0,0
72101955402,2018,11,0,0,0
72101955402,2019,10,0,0,0
72101955402,2020,9,0,0,0
72101955402,2021,15,0,0,0
72101955402,2022,22,0,0,0
72101955402,2023,15,0,0,0
72101955402,2024,14,1,0,0
72101955402,2025,12,0,0,0
72101955402,2026,10,1,0,0
72101955500,2000,3,1,0,0
72101955500,2001,4,0,0,0
72101955500,2002,4,0,0,0
72101955500,2003,8,0,0,0
72101955500,2004,9,0,0,0
72101955500,2005,6,1,0,0
72101955500,2006,9,2,0,0
72101955500,2007,6,0,0,0
72101955500,2008,5,0,0,0
72101955500,2009,6,0,0,0
72101955500,2010,7,0,0,0
72101955500,2011,8,0,0,0
72101955500,2012,5,0,0,0
72101955500,2013,2,0,0,0
72101955500,2014,6,0,0,0
72101955500,2015,3,0,0,0
72101955500,2016,5,0,0,0
72101955500,2017,4,2,0,0
72101955500,2018,2,0,0,0
72101955500,2019,6,0,0,0
72101955500,2020,3,0,0,0
72101955500,2021,11,0,0,0
72101955500,2022,14,0,0,0
72101955500,2023,13,1,0,0
72101955500,2024,11,1,0,0
72101955500,2025,15,2,0,0
72101955500,2026,1,0,0,0
72103170100,2000,24,0,0,0
72103170100,2001,13,0,0,0
72103170100,2002,21,0,0,0
72103170100,2003,23,0,0,0
72103170100,2004,33,0,0,0
72103170100,2005,18,0,0,0
72103170100,2006,27,2,0,0
72103170100,2007,29,0,0,0
72103170100,2008,21,0,0,0
72103170100,2009,12,0,0,0
72103170100,2010,23,1,0,0
72103170100,2011,19,0,0,0
72103170100,2012,17,1,0,0
72103170100,2013,22,0,0,0
72103170100,2014,16,0,0,0
72103170100,2015,18,0,0,0
72103170100,2016,17,0,0,0
72103170100,2017,10,1,0,0
72103170100,2018,13,0,0,0
72103170100,2019,22,1,0,0
72103170100,2020,30,0,0,0
72103170100,2021,34,2,1,0
72103170100,2022,39,1,0,0
72103170100,2023,43,1,0,0
72103170100,2024,37,3,1,0
72103170100,2025,59,4,1,1
72103170100,2026,18,3,1,0
72103170200,2000,28,0,0,0
72103170200,2001,43,0,0,0
72103170200,2002,39,2,0,0
72103170200,2003,25,0,0,0
72103170200,2004,22,0,0,0
72103170200,2005,36,0,0,0
72103170200,2006,34,0,0,0
72103170200,2007,40,0,0,0
72103170200,2008,26,0,0,0
72103170200,2009,20,0,0,0
72103170200,2010,28,0,0,0
72103170200,2011,24,0,0,0
72103170200,2012,14,0,0,0
72103170200,2013,30,1,0,0
72103170200,2014,19,1,1,0
72103170200,2015,28,0,0,0
72103170200,2016,11,0,0,0
72103170200,2017,19,0,0,0
72103170200,2018,18,0,0,0
72103170200,2019,26,3,0,0
72103170200,2020,21,1,0,0
72103170200,2021,57,3,1,0
72103170200,2022,53,7,5,0
72103170200,2023,80,4,0,0
72103170200,2024,47,5,1,0
72103170200,2025,49,6,0,0
72103170200,2026,14,2,0,0
72103170300,2000,23,0,0,0
72103170300,2001,40,0,0,0
72103170300,2002,29,2,0,0
72103170300,2003,27,1,0,0
72103170300,2004,59,0,0,0
72103170300,2005,68,0,0,0
72103170300,2006,53,0,0,0
72103170300,2007,55,2,0,0
72103170300,2008,43,1,0,0
72103170300,2009,24,1,0,0
72103170300,2010,29,2,0,0
72103170300,2011,35,2,2,0
72103170300,2012,38,2,0,0
72103170300,2013,29,0,0,0
72103170300,2014,29,0,0,0
72103170300,2015,38,4,3,0
72103170300,2016,42,2,0,0
72103170300,2017,25,1,0,0
72103170300,2018,41,0,0,0
72103170300,2019,47,3,0,0
72103170300,2020,44,1,0,0
72103170300,2021,77,5,2,0
72103170300,2022,69,9,2,0
72103170300,2023,71,3,0,0
72103170300,2024,72,8,1,0
72103170300,2025,71,10,1,1
72103170300,2026,31,4,0,0
72103170400,2000,32,0,0,0
72103170400,2001,16,0,0,0
72103170400,2002,51,0,0,0
72103170400,2003,162,0,0,0
72103170400,2004,123,0,0,0
72103170400,2005,212,1,0,0
72103170400,2006,81,1,0,0
72103170400,2007,32,0,0,0
72103170400,2008,44,1,0,0
72103170400,2009,35,0,0,0
72103170400,2010,35,1,0,0
72103170400,2011,29,0,0,0
72103170400,2012,44,0,0,0
72103170400,2013,41,3,0,0
72103170400,2014,49,1,0,0
72103170400,2015,31,0,0,0
72103170400,2016,39,2,1,0
72103170400,2017,36,2,0,0
72103170400,2018,18,2,2,1
72103170400,2019,45,2,0,0
72103170400,2020,34,0,0,0
72103170400,2021,74,8,5,0
72103170400,2022,67,3,3,0
72103170400,2023,66,3,0,0
72103170400,2024,67,1,0,0
72103170400,2025,72,8,2,2
72103170400,2026,33,4,2,2
72105520100,2000,5,0,0,0
72105520100,2001,4,0,0,0
72105520100,2002,10,0,0,0
72105520100,2003,11,0,0,0
72105520100,2004,13,1,0,0
72105520100,2005,17,0,0,0
72105520100,2006,18,0,0,0
72105520100,2007,16,0,0,0
72105520100,2008,14,0,0,0
72105520100,2009,12,0,0,0
72105520100,2010,8,0,0,0
72105520100,2011,6,0,0,0
72105520100,2012,8,0,0,0
72105520100,2013,13,0,0,0
72105520100,2014,7,0,0,0
72105520100,2015,8,1,0,0
72105520100,2016,18,2,0,0
72105520100,2017,6,1,0,0
72105520100,2018,14,0,0,0
72105520100,2019,11,1,0,0
72105520100,2020,16,1,0,0
72105520100,2021,17,0,0,0
72105520100,2022,29,2,0,0
72105520100,2023,16,1,0,0
72105520100,2024,22,2,0,0
72105520100,2025,14,0,0,0
72105520100,2026,6,1,0,0
72105520200,2000,5,0,0,0
72105520200,2001,7,1,0,0
72105520200,2002,10,0,0,0
72105520200,2003,9,0,0,0
72105520200,2004,10,0,0,0
72105520200,2005,12,0,0,0
72105520200,2006,16,0,0,0
72105520200,2007,13,0,0,0
72105520200,2008,10,0,0,0
72105520200,2009,4,0,0,0
72105520200,2010,8,0,0,0
72105520200,2011,5,0,0,0
72105520200,2012,11,0,0,0
72105520200,2013,5,0,0,0
72105520200,2014,12,0,0,0
72105520200,2015,7,0,0,0
72105520200,2016,7,0,0,0
72105520200,2017,11,0,0,0
72105520200,2018,18,2,0,0
72105520200,2019,7,0,0,0
72105520200,2020,10,0,0,0
72105520200,2021,27,2,0,0
72105520200,2022,15,0,0,0
72105520200,2023,23,0,0,0
72105520200,2024,18,0,0,0
72105520200,2025,14,1,0,0
72105520200,2026,7,0,0,0
72105520300,2000,3,0,0,0
72105520300,2001,2,0,0,0
72105520300,2002,5,0,0,0
72105520300,2003,4,0,0,0
72105520300,2004,5,0,0,0
72105520300,2005,4,0,0,0
72105520300,2006,2,0,0,0
72105520300,2007,7,0,0,0
72105520300,2008,5,0,0,0
72105520300,2009,6,0,0,0
72105520300,2010,5,0,0,0
72105520300,2011,3,0,0,0
72105520300,2012,1,1,0,0
72105520300,2013,1,1,0,0
72105520300,2014,3,0,0,0
72105520300,2015,4,0,0,0
72105520300,2016,3,0,0,0
72105520300,2017,2,0,0,0
72105520300,2018,8,1,0,0
72105520300,2019,3,0,0,0
72105520300,2020,6,0,0,0
72105520300,2021,4,0,0,0
72105520300,2022,8,2,0,0
72105520300,2023,6,2,1,0
72105520300,2024,8,2,0,0
72105520300,2025,11,1,0,0
72105520300,2026,1,0,0,0
72105520400,2000,8,0,0,0
72105520400,2001,14,0,0,0
72105520400,2002,22,0,0,0
72105520400,2003,17,0,0,0
72105520400,2004,18,0,0,0
72105520400,2005,26,0,0,0
72105520400,2006,18,0,0,0
72105520400,2007,9,0,0,0
72105520400,2008,16,0,0,0
72105520400,2009,24,1,0,0
72105520400,2010,12,0,0,0
72105520400,2011,20,0,0,0
72105520400,2012,15,0,0,0
72105520400,2013,13,0,0,0
72105520400,2014,7,0,0,0
72105520400,2015,19,0,0,0
72105520400,2016,22,1,0,0
72105520400,2017,10,0,0,0
72105520400,2018,14,0,0,0
72105520400,2019,13,0,0,0
72105520400,2020,15,0,0,0
72105520400,2021,30,0,0,0
72105520400,2022,34,2,0,0
72105520400,2023,38,1,0,0
72105520400,2024,43,0,0,0
72105520400,2025,29,3,1,1
72105520400,2026,9,0,0,0
72105520500,2000,8,0,0,0
72105520500,2001,13,0,0,0
72105520500,2002,30,0,0,0
72105520500,2003,16,3,0,0
72105520500,2004,22,0,0,0
72105520500,2005,20,0,0,0
72105520500,2006,20,0,0,0
72105520500,2007,25,1,0,0
72105520500,2008,30,0,0,0
72105520500,2009,16,0,0,0
72105520500,2010,18,1,0,0
72105520500,2011,32,1,0,0
72105520500,2012,18,1,0,0
72105520500,2013,22,0,0,0
72105520500,2014,19,0,0,0
72105520500,2015,19,1,0,0
72105520500,2016,20,0,0,0
72105520500,2017,13,0,0,0
72105520500,2018,15,0,0,0
72105520500,2019,24,0,0,0
72105520500,2020,36,1,0,0
72105520500,2021,58,3,0,0
72105520500,2022,43,5,0,0
72105520500,2023,54,4,0,0
72105520500,2024,54,5,0,0
72105520500,2025,49,5,0,0
72105520500,2026,14,1,1,0
72107954801,2000,7,0,0,0
72107954801,2001,9,0,0,0
72107954801,2002,13,0,0,0
72107954801,2003,6,0,0,0
72107954801,2004,15,0,0,0
72107954801,2005,27,0,0,0
72107954801,2006,25,0,0,0
72107954801,2007,14,0,0,0
72107954801,2008,11,0,0,0
72107954801,2009,11,0,0,0
72107954801,2010,8,0,0,0
72107954801,2011,7,0,0,0
72107954801,2012,6,0,0,0
72107954801,2013,16,0,0,0
72107954801,2014,13,0,0,0
72107954801,2015,16,0,0,0
72107954801,2016,12,0,0,0
72107954801,2017,13,0,0,0
72107954801,2018,12,0,0,0
72107954801,2019,14,0,0,0
72107954801,2020,22,2,0,0
72107954801,2021,28,1,0,0
72107954801,2022,29,3,0,0
72107954801,2023,37,1,0,0
72107954801,2024,25,0,0,0
72107954801,2025,23,0,0,0
72107954801,2026,7,1,0,0
72107954802,2000,1,0,0,0
72107954802,2001,1,0,0,0
72107954802,2002,2,0,0,0
72107954802,2003,4,0,0,0
72107954802,2004,3,0,0,0
72107954802,2005,7,0,0,0
72107954802,2006,3,0,0,0
72107954802,2007,2,0,0,0
72107954802,2008,1,0,0,0
72107954802,2009,5,0,0,0
72107954802,2010,7,0,0,0
72107954802,2011,2,0,0,0
72107954802,2012,7,0,0,0
72107954802,2013,2,0,0,0
72107954802,2014,3,0,0,0
72107954802,2015,4,0,0,0
72107954802,2016,4,1,0,0
72107954802,2017,4,0,0,0
72107954802,2018,5,0,0,0
72107954802,2019,13,0,0,0
72107954802,2020,7,0,0,0
72107954802,2021,18,0,0,0
72107954802,2022,8,0,0,0
72107954802,2023,20,0,0,0
72107954802,2024,6,0,0,0
72107954802,2025,8,0,0,0
72107954802,2026,1,0,0,0
72107954901,2000,7,0,0,0
72107954901,2001,4,0,0,0
72107954901,2002,4,0,0,0
72107954901,2003,2,0,0,0
72107954901,2004,10,0,0,0
72107954901,2005,1,0,0,0
72107954901,2006,4,0,0,0
72107954901,2007,7,0,0,0
72107954901,2008,6,0,0,0
72107954901,2009,4,1,0,0
72107954901,2010,2,0,0,0
72107954901,2011,2,0,0,0
72107954901,2012,3,0,0,0
72107954901,2013,5,0,0,0
72107954901,2014,7,0,0,0
72107954901,2015,8,0,0,0
72107954901,2016,4,0,0,0
72107954901,2017,11,0,0,0
72107954901,2018,5,0,0,0
72107954901,2019,6,0,0,0
72107954901,2020,10,1,0,0
72107954901,2021,16,1,0,0
72107954901,2022,16,1,0,0
72107954901,2023,14,1,0,0
72107954901,2024,20,0,0,0
72107954901,2025,16,0,0,0
72107954901,2026,1,0,0,0
72107954902,2000,2,0,0,0
72107954902,2001,2,0,0,0
72107954902,2002,2,0,0,0
72107954902,2003,3,0,0,0
72107954902,2004,3,0,0,0
72107954902,2005,7,0,0,0
72107954902,2006,5,0,0,0
72107954902,2007,3,2,0,0
72107954902,2008,5,0,0,0
72107954902,2009,7,0,0,0
72107954902,2010,1,0,0,0
72107954902,2011,3,0,0,0
72107954902,2012,6,0,0,0
72107954902,2013,7,0,0,0
72107954902,2014,11,0,0,0
72107954902,2015,4,0,0,0
72107954902,2016,1,0,0,0
72107954902,2017,5,0,0,0
72107954902,2018,7,0,0,0
72107954902,2019,9,1,0,0
72107954902,2020,10,0,0,0
72107954902,2021,14,5,0,0
72107954902,2022,13,0,0,0
72107954902,2023,13,0,0,0
72107954902,2024,14,0,0,0
72107954902,2025,9,0,0,0
72107954902,2026,3,0,0,0
72107955001,2000,6,0,0,0
72107955001,2001,3,0,0,0
72107955001,2002,12,0,0,0
72107955001,2003,11,0,0,0
72107955001,2004,6,0,0,0
72107955001,2005,17,0,0,0
72107955001,2006,8,0,0,0
72107955001,2007,9,0,0,0
72107955001,2008,15,0,0,0
72107955001,2009,13,0,0,0
72107955001,2010,8,0,0,0
72107955001,2011,18,0,0,0
72107955001,2012,17,0,0,0
72107955001,2013,25,0,0,0
72107955001,2014,7,0,0,0
72107955001,2015,19,0,0,0
72107955001,2016,12,0,0,0
72107955001,2017,14,0,0,0
72107955001,2018,20,0,0,0
72107955001,2019,22,0,0,0
72107955001,2020,23,0,0,0
72107955001,2021,30,0,0,0
72107955001,2022,45,1,0,0
72107955001,2023,32,0,0,0
72107955001,2024,37,0,0,0
72107955001,2025,32,0,0,0
72107955001,2026,14,1,0,0
72107955002,2000,7,0,0,0
72107955002,2001,7,0,0,0
72107955002,2002,4,0,0,0
72107955002,2003,3,0,0,0
72107955002,2004,7,0,0,0
72107955002,2005,6,0,0,0
72107955002,2006,8,0,0,0
72107955002,2007,3,0,0,0
72107955002,2008,2,0,0,0
72107955002,2009,5,0,0,0
72107955002,2010,9,0,0,0
72107955002,2011,4,0,0,0
72107955002,2012,1,0,0,0
72107955002,2013,9,0,0,0
72107955002,2014,4,0,0,0
72107955002,2015,4,0,0,0
72107955002,2016,6,0,0,0
72107955002,2017,6,0,0,0
72107955002,2018,5,0,0,0
72107955002,2019,9,0,0,0
72107955002,2020,5,0,0,0
72107955002,2021,14,0,0,0
72107955002,2022,12,0,0,0
72107955002,2023,18,3,0,0
72107955002,2024,12,0,0,0
72107955002,2025,14,3,0,0
72107955002,2026,4,0,0,0
72107955100,2000,6,0,0,0
72107955100,2001,8,0,0,0
72107955100,2002,4,0,0,0
72107955100,2003,12,0,0,0
72107955100,2004,8,0,0,0
72107955100,2005,11,0,0,0
72107955100,2006,7,0,0,0
72107955100,2007,8,1,0,0
72107955100,2008,7,0,0,0
72107955100,2009,2,0,0,0
72107955100,2010,7,0,0,0
72107955100,2011,9,0,0,0
72107955100,2012,5,0,0,0
72107955100,2013,8,1,0,0
72107955100,2014,9,0,0,0
72107955100,2015,4,0,0,0
72107955100,2016,5,1,0,0
72107955100,2017,3,0,0,0
72107955100,2018,13,1,0,0
72107955100,2019,9,0,0,0
72107955100,2020,3,1,0,0
72107955100,2021,15,2,0,0
72107955100,2022,23,0,0,0
72107955100,2023,22,1,0,0
72107955100,2024,20,0,0,0
72107955100,2025,12,0,0,0
72107955100,2026,9,0,0,0
72109290100,2000,6,0,0,0
72109290100,2001,13,0,0,0
72109290100,2002,5,0,0,0
72109290100,2003,20,8,0,0
72109290100,2004,12,0,0,0
72109290100,2005,10,0,0,0
72109290100,2006,8,0,0,0
72109290100,2007,6,0,0,0
72109290100,2008,5,0,0,0
72109290100,2009,3,0,0,0
72109290100,2010,5,0,0,0
72109290100,2011,5,0,0,0
72109290100,2012,13,0,0,0
72109290100,2013,8,0,0,0
72109290100,2014,5,0,0,0
72109290100,2015,8,0,0,0
72109290100,2016,10,0,0,0
72109290100,2017,8,0,0,0
72109290100,2018,8,1,0,0
72109290100,2019,12,0,0,0
72109290100,2020,12,0,0,0
72109290100,2021,17,0,0,0
72109290100,2022,18,0,0,0
72109290100,2023,25,0,0,0
72109290100,2024,23,1,0,0
72109290100,2025,19,3,0,0
72109290100,2026,4,0,0,0
72109290200,2000,14,0,0,0
72109290200,2001,19,0,0,0
72109290200,2002,22,0,0,0
72109290200,2003,81,0,0,0
72109290200,2004,26,0,0,0
72109290200,2005,39,1,0,0
72109290200,2006,40,0,0,0
72109290200,2007,64,1,0,0
72109290200,2008,66,0,0,0
72109290200,2009,72,0,0,0
72109290200,2010,55,0,0,0
72109290200,2011,53,1,0,0
72109290200,2012,39,0,0,0
72109290200,2013,19,0,0,0
72109290200,2014,16,1,0,0
72109290200,2015,10,0,0,0
72109290200,2016,27,2,1,0
72109290200,2017,19,0,0,0
72109290200,2018,29,2,0,0
72109290200,2019,28,0,0,0
72109290200,2020,23,0,0,0
72109290200,2021,42,1,0,0
72109290200,2022,36,0,0,0
72109290200,2023,42,0,0,0
72109290200,2024,43,2,0,0
72109290200,2025,46,3,2,2
72109290200,2026,19,2,1,0
72109290300,2000,22,0,0,0
72109290300,2001,48,0,0,0
72109290300,2002,31,0,0,0
72109290300,2003,24,0,0,0
72109290300,2004,32,0,0,0
72109290300,2005,31,0,0,0
72109290300,2006,25,0,0,0
72109290300,2007,24,0,0,0
72109290300,2008,20,1,1,0
72109290300,2009,17,0,0,0
72109290300,2010,11,0,0,0
72109290300,2011,14,0,0,0
72109290300,2012,24,1,0,0
72109290300,2013,12,0,0,0
72109290300,2014,9,2,0,0
72109290300,2015,18,0,0,0
72109290300,2016,19,0,0,0
72109290300,2017,22,0,0,0
72109290300,2018,18,1,0,0
72109290300,2019,22,0,0,0
72109290300,2020,31,0,0,0
72109290300,2021,42,0,0,0
72109290300,2022,37,2,0,0
72109290300,2023,36,0,0,0
72109290300,2024,36,7,1,0
72109290300,2025,40,2,0,0
72109290300,2026,18,2,1,0
72109290400,2000,7,0,0,0
72109290400,2001,8,0,0,0
72109290400,2002,8,0,0,0
72109290400,2003,11,0,0,0
