tract_geoid,year,purch_n,purch_v,purch_hisp_n,purch_hisp_v,purch_hisp_inc,purch_hisp_incn,purch_nonhisp_n,purch_nonhisp_v,purch_nonhisp_inc,purch_nonhisp_incn
72127002300,2019,7,1805000,5,1325000,657,5,2,480000,292,2
72127002300,2020,5,1235000,4,870000,305,4,1,365000,479,1
72127002300,2021,5,675000,5,675000,329,5,0,0,0,0
72127002300,2022,5,1135000,4,830000,236,4,0,0,0,0
72127002300,2023,6,760000,6,760000,292,6,0,0,0,0
72127002400,2012,12,2178000,12,2178000,1024,12,0,0,0,0
72127002400,2013,9,1507000,8,1345000,394,8,1,162000,47,1
72127002400,2014,5,518000,5,518000,163,5,0,0,0,0
72127002400,2015,5,802000,5,802000,241,5,0,0,0,0
72127002400,2016,5,704000,5,704000,338,5,0,0,0,0
72127002400,2017,4,472000,4,472000,193,4,0,0,0,0
72127002400,2018,6,960000,6,960000,359,6,0,0,0,0
72127002400,2019,4,720000,4,720000,289,4,0,0,0,0
72127002400,2020,2,590000,1,185000,125,1,0,0,0,0
72127002400,2021,20,3650000,18,3140000,2104,18,2,510000,231,2
72127002400,2022,7,1125000,7,1125000,577,7,0,0,0,0
72127002400,2023,15,3555000,12,2570000,1188,12,2,770000,288,2
72127002400,2024,8,1270000,8,1270000,408,7,0,0,0,0
72127002500,2012,8,1081000,8,1081000,389,8,0,0,0,0
72127002500,2013,4,570000,4,570000,448,4,0,0,0,0
72127002500,2014,2,244000,2,244000,107,2,0,0,0,0
72127002500,2015,3,272000,3,272000,102,3,0,0,0,0
72127002500,2016,2,126000,2,126000,58,2,0,0,0,0
72127002500,2017,16,2025000,15,1925000,1158,15,1,100000,92,1
72127002500,2018,6,1320000,5,1055000,446,5,0,0,0,0
72127002500,2019,3,465000,3,465000,176,3,0,0,0,0
72127002500,2020,5,495000,5,495000,201,5,0,0,0,0
72127002500,2021,14,1640000,13,1525000,439,13,1,115000,55,1
72127002500,2022,7,685000,7,685000,486,7,0,0,0,0
72127002500,2023,22,2400000,22,2400000,1153,22,0,0,0,0
72127002500,2024,24,3110000,23,2995000,1251,22,1,115000,213,1
72127002600,2012,3,329000,3,329000,108,3,0,0,0,0
72127002600,2013,2,155000,2,155000,43,2,0,0,0,0
72127002600,2014,1,119000,1,119000,28,1,0,0,0,0
72127002600,2015,5,465000,5,465000,163,5,0,0,0,0
72127002600,2016,1,83000,1,83000,33,1,0,0,0,0
72127002600,2018,1,85000,1,85000,52,1,0,0,0,0
72127002600,2019,3,225000,3,225000,78,3,0,0,0,0
72127002600,2020,3,205000,2,140000,86,2,1,65000,46,1
72127002600,2021,1,185000,1,185000,116,1,0,0,0,0
72127002600,2023,5,565000,5,565000,196,5,0,0,0,0
72127002600,2024,1,105000,1,105000,40,1,0,0,0,0
72127002800,2012,3,211000,3,211000,82,3,0,0,0,0
72127002800,2013,7,1034000,7,1034000,393,7,0,0,0,0
72127002800,2014,1,66000,0,0,0,0,1,66000,48,1
72127002800,2015,1,383000,1,383000,93,1,0,0,0,0
72127002800,2016,4,279000,4,279000,90,4,0,0,0,0
72127002800,2017,1,81000,1,81000,27,1,0,0,0,0
72127002800,2018,2,100000,2,100000,28,2,0,0,0,0
72127002800,2020,1,55000,1,55000,15,1,0,0,0,0
72127002800,2021,34,5770000,34,5770000,2211,34,0,0,0,0
72127002800,2022,4,380000,4,380000,105,4,0,0,0,0
72127002800,2023,36,5270000,35,5155000,2519,35,1,115000,134,1
72127002800,2024,23,4285000,23,4285000,1798,23,0,0,0,0
72127002900,2012,1,85000,1,85000,33,1,0,0,0,0
72127002900,2017,1,35000,1,35000,12,1,0,0,0,0
72127002900,2021,4,810000,4,810000,320,4,0,0,0,0
72127002900,2022,1,175000,1,175000,74,1,0,0,0,0
72127002900,2023,3,275000,3,275000,119,3,0,0,0,0
72127002900,2024,2,530000,2,530000,200,2,0,0,0,0
72127003000,2012,3,593000,3,593000,184,3,0,0,0,0
72127003000,2013,4,412000,4,412000,171,4,0,0,0,0
72127003000,2015,1,96000,1,96000,53,1,0,0,0,0
72127003000,2016,2,124000,2,124000,53,2,0,0,0,0
72127003000,2017,2,259000,2,259000,117,2,0,0,0,0
72127003000,2018,1,55000,1,55000,25,1,0,0,0,0
72127003000,2019,2,180000,2,180000,88,2,0,0,0,0
72127003000,2020,1,55000,1,55000,31,1,0,0,0,0
72127003000,2021,4,430000,4,430000,112,4,0,0,0,0
72127003000,2023,1,145000,1,145000,78,1,0,0,0,0
72127003000,2024,1,135000,1,135000,87,1,0,0,0,0
72127003100,2012,4,377000,4,377000,112,4,0,0,0,0
72127003100,2013,8,1010000,8,1010000,309,8,0,0,0,0
72127003100,2014,1,88000,1,88000,66,1,0,0,0,0
72127003100,2015,3,186000,3,186000,57,3,0,0,0,0
72127003100,2016,3,201000,3,201000,97,3,0,0,0,0
72127003100,2017,1,109000,1,109000,30,1,0,0,0,0
72127003100,2018,1,65000,1,65000,49,1,0,0,0,0
72127003100,2019,3,465000,3,465000,175,3,0,0,0,0
72127003100,2020,2,180000,2,180000,56,2,0,0,0,0
72127003100,2022,4,410000,4,410000,123,4,0,0,0,0
72127003100,2024,3,275000,2,140000,50,2,1,135000,97,1
72127003200,2012,2,230000,2,230000,72,2,0,0,0,0
72127003200,2013,3,306000,3,306000,80,3,0,0,0,0
72127003200,2014,4,620000,4,620000,234,4,0,0,0,0
72127003200,2015,3,272000,3,272000,158,3,0,0,0,0
72127003200,2016,2,149000,2,149000,59,2,0,0,0,0
72127003200,2017,2,186000,2,186000,55,2,0,0,0,0
72127003200,2018,2,280000,2,280000,149,2,0,0,0,0
72127003200,2019,1,65000,1,65000,16,1,0,0,0,0
72127003200,2020,4,430000,4,430000,166,4,0,0,0,0
72127003200,2021,1,225000,1,225000,63,1,0,0,0,0
72127003200,2022,6,670000,6,670000,276,6,0,0,0,0
72127003200,2023,3,285000,3,285000,134,3,0,0,0,0
72127003200,2024,2,200000,1,115000,18,1,1,85000,35,1
72127003300,2012,3,560000,3,560000,156,3,0,0,0,0
72127003300,2014,2,239000,2,239000,81,2,0,0,0,0
72127003300,2015,1,118000,1,118000,38,1,0,0,0,0
72127003300,2016,1,40000,1,40000,10,1,0,0,0,0
72127003300,2018,1,75000,0,0,0,0,1,75000,36,1
72127003300,2020,3,295000,3,295000,163,3,0,0,0,0
72127003300,2021,3,665000,3,665000,264,3,0,0,0,0
72127003300,2022,2,260000,2,260000,68,2,0,0,0,0
72127003300,2023,2,210000,2,210000,60,2,0,0,0,0
72127003300,2024,1,175000,1,175000,49,1,0,0,0,0
72127003400,2012,3,416000,3,416000,231,3,0,0,0,0
72127003400,2014,3,496000,3,496000,167,3,0,0,0,0
72127003400,2015,1,95000,1,95000,26,1,0,0,0,0
72127003400,2020,1,85000,1,85000,15,1,0,0,0,0
72127003400,2022,1,45000,1,45000,20,1,0,0,0,0
72127003400,2023,1,55000,1,55000,25,1,0,0,0,0
72127003501,2012,1,188000,1,188000,31,1,0,0,0,0
72127003501,2013,3,485000,3,485000,135,3,0,0,0,0
72127003501,2014,2,148000,2,148000,39,2,0,0,0,0
72127003501,2017,1,24000,1,24000,24,1,0,0,0,0
72127003501,2018,1,175000,1,175000,66,1,0,0,0,0
72127003501,2019,2,260000,2,260000,105,2,0,0,0,0
72127003501,2020,1,385000,1,385000,87,1,0,0,0,0
72127003501,2022,1,105000,1,105000,23,1,0,0,0,0
72127003501,2023,3,415000,2,190000,71,2,1,225000,254,1
72127003502,2013,1,108000,1,108000,47,1,0,0,0,0
72127003502,2021,3,775000,1,105000,32,1,2,670000,355,2
72127003502,2023,1,185000,1,185000,23,1,0,0,0,0
72127003502,2024,1,385000,1,385000,192,1,0,0,0,0
72127003600,2014,2,209000,2,209000,53,2,0,0,0,0
72127003600,2015,1,69000,1,69000,32,1,0,0,0,0
72127003600,2017,1,101000,1,101000,40,1,0,0,0,0
72127003600,2021,1,65000,1,65000,22,1,0,0,0,0
72127003600,2022,2,150000,2,150000,56,2,0,0,0,0
72127003701,2024,1,75000,1,75000,42,1,0,0,0,0
72127003702,2012,1,64000,1,64000,45,1,0,0,0,0
72127003702,2016,1,95000,1,95000,37,1,0,0,0,0
72127003702,2019,1,95000,1,95000,22,1,0,0,0,0
72127003702,2020,1,75000,1,75000,21,1,0,0,0,0
72127003800,2012,2,211000,2,211000,48,2,0,0,0,0
72127003800,2014,4,310000,4,310000,129,4,0,0,0,0
72127003800,2015,7,595000,7,595000,252,7,0,0,0,0
72127003800,2016,1,108000,1,108000,37,1,0,0,0,0
72127003800,2017,7,537000,7,537000,224,7,0,0,0,0
72127003800,2019,1,85000,1,85000,28,1,0,0,0,0
72127003800,2020,4,430000,4,430000,125,4,0,0,0,0
72127003800,2021,2,140000,1,75000,14,1,1,65000,21,1
72127003800,2022,1,125000,1,125000,42,1,0,0,0,0
72127003800,2023,1,65000,1,65000,57,1,0,0,0,0
72127003800,2024,2,160000,2,160000,51,2,0,0,0,0
72127003902,2012,8,1011000,8,1011000,401,8,0,0,0,0
72127003902,2013,5,845000,5,845000,236,5,0,0,0,0
72127003902,2014,8,1053000,8,1053000,400,8,0,0,0,0
72127003902,2015,14,1908000,13,1568000,745,13,1,340000,115,1
72127003902,2016,1,263000,1,263000,234,1,0,0,0,0
72127003902,2017,5,545000,4,466000,219,4,1,79000,20,1
72127003902,2018,10,990000,10,990000,599,10,0,0,0,0
72127003902,2019,7,945000,7,945000,366,6,0,0,0,0
72127003902,2020,11,1875000,10,1400000,589,9,1,475000,205,1
72127003902,2021,19,2205000,16,1740000,644,14,1,215000,309,1
72127003902,2022,15,1945000,13,1655000,917,13,2,290000,197,2
72127003902,2023,11,1395000,11,1395000,663,11,0,0,0,0
72127003902,2024,5,735000,5,735000,453,5,0,0,0,0
72127004200,2012,7,703000,7,703000,328,7,0,0,0,0
72127004200,2013,12,1085000,12,1085000,372,12,0,0,0,0
72127004200,2014,8,685000,8,685000,249,8,0,0,0,0
72127004200,2015,8,1511000,8,1511000,627,8,0,0,0,0
72127004200,2016,16,1394000,16,1394000,566,16,0,0,0,0
72127004200,2017,3,207000,3,207000,84,3,0,0,0,0
72127004200,2018,5,325000,5,325000,200,5,0,0,0,0
72127004200,2019,1,105000,1,105000,62,1,0,0,0,0
72127004200,2020,4,350000,4,350000,140,4,0,0,0,0
72127004200,2021,7,725000,6,590000,171,6,1,135000,48,1
72127004200,2022,5,385000,5,385000,211,5,0,0,0,0
72127004200,2023,9,865000,8,780000,295,7,1,85000,103,1
72127004200,2024,2,290000,2,290000,124,2,0,0,0,0
72127004306,2012,3,788000,3,788000,279,3,0,0,0,0
72127004306,2021,1,235000,1,235000,79,1,0,0,0,0
72127004400,2012,1,149000,1,149000,56,1,0,0,0,0
72127004400,2013,5,1368000,5,1368000,874,5,0,0,0,0
72127004400,2014,1,97000,1,97000,73,1,0,0,0,0
72127004400,2015,1,243000,1,243000,101,1,0,0,0,0
72127004400,2016,3,411000,3,411000,130,3,0,0,0,0
72127004400,2018,2,240000,2,240000,104,2,0,0,0,0
72127004400,2019,4,300000,4,300000,282,4,0,0,0,0
72127004400,2020,2,130000,2,130000,65,2,0,0,0,0
72127004400,2021,2,220000,2,220000,154,2,0,0,0,0
72127004400,2022,1,155000,1,155000,43,1,0,0,0,0
72127004400,2023,3,365000,3,365000,145,3,0,0,0,0
72127004400,2024,1,65000,1,65000,21,1,0,0,0,0
72127004500,2012,1,73000,1,73000,18,1,0,0,0,0
72127004500,2013,2,214000,2,214000,49,2,0,0,0,0
72127004500,2014,1,189000,1,189000,41,1,0,0,0,0
72127004500,2015,1,74000,1,74000,19,1,0,0,0,0
72127004500,2017,3,358000,3,358000,164,3,0,0,0,0
72127004500,2018,2,120000,2,120000,55,2,0,0,0,0
72127004500,2021,3,415000,3,415000,138,3,0,0,0,0
72127004500,2023,5,925000,5,925000,402,5,0,0,0,0
72127004500,2024,2,180000,2,180000,93,2,0,0,0,0
72127004600,2014,1,26000,1,26000,19,1,0,0,0,0
72127004600,2016,4,298000,4,298000,157,4,0,0,0,0
72127004600,2017,1,86000,1,86000,25,1,0,0,0,0
72127004600,2018,1,75000,1,75000,22,1,0,0,0,0
72127004600,2019,1,65000,0,0,0,0,1,65000,37,1
72127004600,2020,5,415000,5,415000,131,5,0,0,0,0
72127004600,2021,3,435000,3,435000,280,3,0,0,0,0
72127004600,2022,2,150000,2,150000,89,2,0,0,0,0
72127004600,2023,2,160000,2,160000,88,2,0,0,0,0
72127004600,2024,1,95000,1,95000,44,1,0,0,0,0
72127004700,2012,4,557000,4,557000,180,4,0,0,0,0
72127004700,2013,8,1231000,7,1030000,315,7,0,0,0,0
72127004700,2014,2,392000,2,392000,117,2,0,0,0,0
72127004700,2015,1,36000,1,36000,11,1,0,0,0,0
72127004700,2016,1,63000,1,63000,29,1,0,0,0,0
72127004700,2017,3,332000,3,332000,112,3,0,0,0,0
72127004700,2018,3,215000,3,215000,121,3,0,0,0,0
72127004700,2019,2,200000,2,200000,57,2,0,0,0,0
72127004700,2020,3,235000,3,235000,89,3,0,0,0,0
72127004700,2021,5,415000,5,415000,215,5,0,0,0,0
72127004700,2022,6,590000,6,590000,294,6,0,0,0,0
72127004700,2023,6,480000,6,480000,269,6,0,0,0,0
72127004800,2013,1,143000,1,143000,29,1,0,0,0,0
72127004800,2015,1,388000,1,388000,142,1,0,0,0,0
72127004800,2016,2,196000,2,196000,48,2,0,0,0,0
72127004900,2012,7,760000,7,760000,284,7,0,0,0,0
72127004900,2013,4,406000,4,406000,74,2,0,0,0,0
72127004900,2014,6,719000,6,719000,213,6,0,0,0,0
72127004900,2015,2,193000,2,193000,49,2,0,0,0,0
72127004900,2016,12,1052000,12,1052000,297,12,0,0,0,0
72127004900,2017,2,198000,2,198000,47,2,0,0,0,0
72127004900,2018,2,150000,2,150000,71,2,0,0,0,0
72127004900,2019,3,235000,3,235000,86,3,0,0,0,0
72127004900,2020,2,140000,2,140000,34,2,0,0,0,0
72127004900,2021,5,405000,5,405000,134,5,0,0,0,0
72127004900,2022,3,265000,3,265000,147,3,0,0,0,0
72127004900,2023,6,610000,6,610000,169,6,0,0,0,0
72127004900,2024,6,550000,6,550000,237,6,0,0,0,0
72127005000,2012,9,785000,9,785000,247,9,0,0,0,0
72127005000,2013,12,1320000,11,1229000,391,11,1,91000,27,1
72127005000,2014,10,1479000,10,1479000,479,10,0,0,0,0
72127005000,2015,2,130000,2,130000,66,2,0,0,0,0
72127005000,2016,8,609000,8,609000,193,8,0,0,0,0
72127005000,2017,4,359000,3,254000,82,3,1,105000,198,1
72127005000,2018,4,330000,4,330000,125,4,0,0,0,0
72127005000,2019,5,315000,5,315000,75,4,0,0,0,0
72127005000,2020,6,470000,6,470000,254,6,0,0,0,0
72127005000,2021,5,515000,5,515000,201,5,0,0,0,0
72127005000,2022,12,1150000,12,1150000,484,12,0,0,0,0
72127005000,2023,13,1185000,13,1185000,500,13,0,0,0,0
72127005000,2024,8,870000,7,725000,299,7,0,0,0,0
72127005101,2012,6,605000,6,605000,213,6,0,0,0,0
72127005101,2013,10,1455000,9,1321000,263,8,1,134000,27,1
72127005101,2014,3,298000,3,298000,107,3,0,0,0,0
72127005101,2015,6,620000,6,620000,175,6,0,0,0,0
72127005101,2016,5,522000,5,522000,174,5,0,0,0,0
72127005101,2017,2,142000,2,142000,53,2,0,0,0,0
72127005101,2018,4,470000,4,470000,143,4,0,0,0,0
72127005101,2019,2,170000,2,170000,101,2,0,0,0,0
72127005101,2020,2,130000,2,130000,48,2,0,0,0,0
72127005101,2021,6,540000,6,540000,166,5,0,0,0,0
72127005101,2022,8,740000,8,740000,247,8,0,0,0,0
72127005101,2023,6,560000,5,465000,204,5,1,95000,36,1
72127005101,2024,5,385000,5,385000,143,4,0,0,0,0
72127005102,2012,5,366000,5,366000,107,4,0,0,0,0
72127005102,2013,41,5431000,41,5431000,2200,41,0,0,0,0
72127005102,2014,7,916000,7,916000,378,7,0,0,0,0
72127005102,2015,6,518000,6,518000,173,6,0,0,0,0
72127005102,2016,3,241000,3,241000,57,3,0,0,0,0
72127005102,2017,14,1422000,14,1422000,442,14,0,0,0,0
72127005102,2018,10,770000,10,770000,318,10,0,0,0,0
72127005102,2019,10,650000,9,535000,312,9,1,115000,36,1
72127005102,2020,12,1320000,12,1320000,518,12,0,0,0,0
72127005102,2021,6,1350000,5,805000,315,5,1,545000,827,1
72127005102,2022,5,495000,5,495000,177,5,0,0,0,0
72127005102,2023,9,985000,9,985000,448,9,0,0,0,0
72127005102,2024,4,450000,4,450000,211,4,0,0,0,0
72127005103,2012,8,862000,8,862000,430,8,0,0,0,0
72127005103,2013,1,87000,1,87000,0,0,0,0,0,0
72127005103,2014,1,61000,1,61000,32,1,0,0,0,0
72127005103,2015,5,443000,5,443000,157,5,0,0,0,0
72127005103,2016,3,185000,3,185000,48,3,0,0,0,0
72127005103,2017,1,40000,1,40000,16,1,0,0,0,0
72127005103,2018,2,190000,2,190000,92,2,0,0,0,0
72127005103,2019,2,210000,2,210000,90,2,0,0,0,0
72127005103,2020,1,135000,1,135000,30,1,0,0,0,0
72127005103,2021,4,440000,4,440000,207,4,0,0,0,0
72127005103,2022,4,520000,4,520000,148,4,0,0,0,0
72127005103,2023,2,280000,2,280000,112,2,0,0,0,0
72127005103,2024,4,510000,4,510000,275,4,0,0,0,0
72127005201,2012,17,1670000,17,1670000,704,17,0,0,0,0
72127005201,2013,8,1138000,8,1138000,434,8,0,0,0,0
72127005201,2014,6,652000,6,652000,250,6,0,0,0,0
72127005201,2015,3,285000,3,285000,111,3,0,0,0,0
72127005201,2016,5,442000,5,442000,143,5,0,0,0,0
72127005201,2017,3,312000,3,312000,88,3,0,0,0,0
72127005201,2018,5,395000,5,395000,116,5,0,0,0,0
72127005201,2019,7,725000,7,725000,209,7,0,0,0,0
72127005201,2020,13,1335000,13,1335000,381,12,0,0,0,0
72127005201,2021,9,1095000,9,1095000,321,8,0,0,0,0
72127005201,2022,8,900000,8,900000,474,8,0,0,0,0
72127005201,2023,8,1070000,8,1070000,309,8,0,0,0,0
72127005201,2024,7,965000,7,965000,382,7,0,0,0,0
72127005202,2012,11,1857000,11,1857000,583,11,0,0,0,0
72127005202,2013,5,605000,5,605000,262,5,0,0,0,0
72127005202,2014,5,548000,5,548000,179,5,0,0,0,0
72127005202,2015,6,643000,6,643000,174,6,0,0,0,0
72127005202,2016,7,646000,7,646000,166,7,0,0,0,0
72127005202,2017,8,768000,8,768000,260,8,0,0,0,0
72127005202,2018,5,425000,5,425000,167,5,0,0,0,0
72127005202,2019,10,960000,10,960000,314,9,0,0,0,0
72127005202,2020,8,770000,8,770000,351,8,0,0,0,0
72127005202,2021,9,1135000,9,1135000,397,9,0,0,0,0
72127005202,2022,10,1140000,10,1140000,421,10,0,0,0,0
72127005202,2023,10,1110000,9,955000,412,9,0,0,0,0
72127005202,2024,11,1085000,11,1085000,368,11,0,0,0,0
72127005204,2012,14,1591000,14,1591000,655,14,0,0,0,0
72127005204,2013,8,927000,8,927000,332,8,0,0,0,0
72127005204,2014,7,953000,7,953000,376,7,0,0,0,0
72127005204,2015,4,362000,4,362000,105,4,0,0,0,0
72127005204,2016,9,1079000,9,1079000,345,9,0,0,0,0
72127005204,2017,7,763000,7,763000,564,7,0,0,0,0
72127005204,2018,4,330000,4,330000,166,4,0,0,0,0
72127005204,2019,11,1095000,11,1095000,408,11,0,0,0,0
72127005204,2020,7,795000,7,795000,226,7,0,0,0,0
72127005204,2021,11,1375000,11,1375000,434,11,0,0,0,0
72127005204,2022,8,830000,8,830000,309,8,0,0,0,0
72127005204,2023,7,855000,7,855000,281,7,0,0,0,0
72127005204,2024,6,960000,5,755000,284,5,1,205000,141,1
72127005214,2012,66,6401000,66,6401000,2217,66,0,0,0,0
72127005214,2013,41,4226000,41,4226000,1714,41,0,0,0,0
72127005214,2014,60,6225000,60,6225000,2433,60,0,0,0,0
72127005214,2015,57,5233000,57,5233000,2055,57,0,0,0,0
72127005214,2016,30,2490000,30,2490000,794,30,0,0,0,0
72127005214,2017,17,1637000,17,1637000,613,17,0,0,0,0
72127005214,2018,9,915000,9,915000,329,9,0,0,0,0
72127005214,2019,11,955000,11,955000,401,11,0,0,0,0
72127005214,2020,15,1465000,14,1380000,516,14,1,85000,23,1
72127005214,2021,11,1355000,10,1230000,477,10,0,0,0,0
72127005214,2022,24,2790000,24,2790000,1119,24,0,0,0,0
72127005214,2023,28,2800000,27,2645000,1220,26,1,155000,191,1
72127005214,2024,21,1735000,20,1630000,846,19,0,0,0,0
72127005215,2012,5,455000,5,455000,206,5,0,0,0,0
72127005215,2013,4,341000,4,341000,198,4,0,0,0,0
72127005215,2014,7,762000,7,762000,288,7,0,0,0,0
72127005215,2015,1,42000,1,42000,34,1,0,0,0,0
72127005215,2016,3,322000,3,322000,182,3,0,0,0,0
72127005215,2017,3,346000,3,346000,93,3,0,0,0,0
72127005215,2018,5,445000,5,445000,277,5,0,0,0,0
72127005215,2019,5,465000,5,465000,178,5,0,0,0,0
72127005215,2020,5,505000,5,505000,186,5,0,0,0,0
72127005215,2021,4,360000,4,360000,110,3,0,0,0,0
72127005215,2022,8,820000,8,820000,254,8,0,0,0,0
72127005215,2023,14,1290000,14,1290000,575,13,0,0,0,0
72127005215,2024,15,1465000,15,1465000,659,15,0,0,0,0
72127005300,2012,9,1067000,9,1067000,393,9,0,0,0,0
72127005300,2013,2,204000,2,204000,50,2,0,0,0,0
72127005300,2014,4,483000,4,483000,106,4,0,0,0,0
72127005300,2015,7,602000,7,602000,181,7,0,0,0,0
72127005300,2016,7,672000,7,672000,256,7,0,0,0,0
72127005300,2017,8,973000,8,973000,347,8,0,0,0,0
72127005300,2018,11,1055000,11,1055000,391,11,0,0,0,0
72127005300,2019,9,885000,9,885000,278,9,0,0,0,0
72127005300,2020,10,920000,10,920000,350,10,0,0,0,0
72127005300,2021,10,1260000,10,1260000,347,9,0,0,0,0
72127005300,2022,10,1160000,9,1015000,348,8,0,0,0,0
72127005300,2023,3,355000,3,355000,109,3,0,0,0,0
72127005300,2024,11,1435000,10,1310000,474,10,0,0,0,0
72127005402,2012,34,5509000,33,4948000,1783,32,1,561000,351,1
72127005402,2013,4,579000,4,579000,172,4,0,0,0,0
72127005402,2014,33,3711000,32,3656000,1330,32,1,55000,15,1
72127005402,2016,3,281000,3,281000,107,3,0,0,0,0
72127005402,2017,1,72000,1,72000,24,1,0,0,0,0
72127005402,2018,1,235000,1,235000,105,1,0,0,0,0
72127005402,2019,4,350000,4,350000,99,4,0,0,0,0
72127005402,2020,1,95000,1,95000,17,1,0,0,0,0
72127005402,2021,3,455000,3,455000,289,3,0,0,0,0
72127005402,2022,2,220000,2,220000,74,2,0,0,0,0
72127005402,2023,2,270000,2,270000,93,2,0,0,0,0
72127005402,2024,3,305000,3,305000,131,3,0,0,0,0
72127005403,2012,7,1083000,7,1083000,353,7,0,0,0,0
72127005403,2013,8,1400000,8,1400000,574,8,0,0,0,0
72127005403,2014,7,968000,7,968000,321,7,0,0,0,0
72127005403,2015,12,1151000,12,1151000,473,12,0,0,0,0
72127005403,2016,17,1623000,17,1623000,751,17,0,0,0,0
72127005403,2017,13,1821000,13,1821000,464,13,0,0,0,0
72127005403,2018,12,1220000,12,1220000,601,12,0,0,0,0
72127005403,2019,12,1160000,12,1160000,739,12,0,0,0,0
72127005403,2020,22,2640000,22,2640000,996,22,0,0,0,0
72127005403,2021,17,1755000,17,1755000,756,16,0,0,0,0
72127005403,2022,9,985000,9,985000,590,9,0,0,0,0
72127005403,2023,31,3905000,30,3810000,1729,29,0,0,0,0
72127005403,2024,20,3000000,19,2865000,995,18,0,0,0,0
72127005404,2022,21,3525000,21,3525000,3162,21,0,0,0,0
72127005404,2023,39,4995000,39,4995000,1917,38,0,0,0,0
72127005404,2024,13,1815000,13,1815000,838,13,0,0,0,0
72127005405,2012,32,4124000,32,4124000,1220,32,0,0,0,0
72127005405,2013,32,4577000,32,4577000,2129,31,0,0,0,0
72127005405,2014,27,3528000,26,3340000,1259,26,1,188000,51,1
72127005405,2015,28,4083000,28,4083000,1658,28,0,0,0,0
72127005405,2016,23,2713000,22,2371000,781,22,1,342000,72,1
72127005405,2017,21,2562000,21,2562000,979,21,0,0,0,0
72127005405,2018,23,2665000,23,2665000,909,21,0,0,0,0
72127005405,2019,33,3425000,33,3425000,1426,32,0,0,0,0
72127005405,2020,22,2580000,22,2580000,771,21,0,0,0,0
72127005405,2021,34,4800000,34,4800000,1645,33,0,0,0,0
72127005405,2022,21,2775000,20,2640000,1072,19,1,135000,37,1
72127005405,2023,27,3125000,27,3125000,1625,27,0,0,0,0
72127005405,2024,26,4180000,25,4015000,1423,25,1,165000,42,1
72127005500,2012,14,1686000,14,1686000,647,14,0,0,0,0
72127005500,2013,16,2399000,16,2399000,880,16,0,0,0,0
72127005500,2014,11,1327000,11,1327000,650,11,0,0,0,0
72127005500,2015,15,1516000,15,1516000,540,15,0,0,0,0
72127005500,2016,2,97000,2,97000,60,2,0,0,0,0
72127005500,2017,7,717000,7,717000,381,7,0,0,0,0
72127005500,2018,15,1075000,15,1075000,465,14,0,0,0,0
72127005500,2019,8,740000,8,740000,296,8,0,0,0,0
72127005500,2020,10,1140000,10,1140000,457,10,0,0,0,0
72127005500,2021,17,1605000,17,1605000,714,17,0,0,0,0
72127005500,2022,13,1375000,13,1375000,531,13,0,0,0,0
72127005500,2023,12,1160000,12,1160000,429,12,0,0,0,0
72127005500,2024,11,1655000,11,1655000,799,11,0,0,0,0
72127005601,2012,14,1831000,14,1831000,554,14,0,0,0,0
72127005601,2013,16,2026000,15,1996000,699,15,1,30000,15,1
72127005601,2014,18,2056000,17,1981000,761,17,1,75000,29,1
72127005601,2015,13,1714000,13,1714000,748,13,0,0,0,0
72127005601,2016,4,440000,4,440000,143,4,0,0,0,0
72127005601,2017,4,473000,4,473000,179,4,0,0,0,0
72127005601,2018,4,560000,4,560000,160,4,0,0,0,0
72127005601,2019,7,965000,7,965000,352,7,0,0,0,0
72127005601,2020,14,1490000,13,1345000,796,13,0,0,0,0
72127005601,2021,11,1685000,11,1685000,562,11,0,0,0,0
72127005601,2022,11,1195000,10,1140000,444,10,0,0,0,0
72127005601,2023,7,805000,7,805000,366,7,0,0,0,0
72127005601,2024,14,1470000,14,1470000,726,14,0,0,0,0
72127005602,2012,10,1033000,10,1033000,358,10,0,0,0,0
72127005602,2013,4,307000,4,307000,127,4,0,0,0,0
72127005602,2014,5,434000,5,434000,150,5,0,0,0,0
72127005602,2015,6,577000,6,577000,350,6,0,0,0,0
72127005602,2016,2,148000,2,148000,62,2,0,0,0,0
72127005602,2017,4,508000,4,508000,170,4,0,0,0,0
72127005602,2018,2,220000,2,220000,98,2,0,0,0,0
72127005602,2019,7,575000,7,575000,260,6,0,0,0,0
72127005602,2020,5,455000,5,455000,184,5,0,0,0,0
72127005602,2021,9,915000,9,915000,348,9,0,0,0,0
72127005602,2022,7,645000,7,645000,295,7,0,0,0,0
72127005602,2023,10,1000000,10,1000000,674,10,0,0,0,0
72127005602,2024,10,990000,10,990000,591,9,0,0,0,0
72127005800,2012,11,1587000,11,1587000,843,11,0,0,0,0
72127005800,2013,17,2997000,17,2997000,949,17,0,0,0,0
72127005800,2014,8,1064000,8,1064000,432,8,0,0,0,0
72127005800,2015,3,293000,3,293000,136,3,0,0,0,0
72127005800,2016,7,1094000,7,1094000,335,7,0,0,0,0
72127005800,2017,2,122000,2,122000,46,2,0,0,0,0
72127005800,2018,7,865000,7,865000,423,6,0,0,0,0
72127005800,2019,10,1100000,10,1100000,429,10,0,0,0,0
72127005800,2020,3,305000,3,305000,88,3,0,0,0,0
72127005800,2021,9,1315000,9,1315000,497,9,0,0,0,0
