zip,year,n_stock,n_in_any,n_in_within_pr,n_in_off_island,n_new_entry,n_gap_return,rate_in_any,rate_in_within_pr,rate_in_off_island
00737,2019,57,5,3,2,2,0,0.08771929824561403,0.05263157894736842,0.03508771929824561
00737,2020,60,4,3,1,3,2,0.06666666666666667,0.05,0.016666666666666666
00737,2021,66,9,9,0,1,0,0.13636363636363635,0.13636363636363635,0.0
00737,2022,58,1,1,0,1,0,0.017241379310344827,0.017241379310344827,0.0
00737,2023,63,6,6,0,1,1,0.09523809523809523,0.09523809523809523,0.0
00738,2005,232,0,0,0,232,0,0.0,0.0,0.0
00738,2006,240,17,14,3,27,0,0.07083333333333333,0.058333333333333334,0.0125
00738,2007,264,29,21,8,31,2,0.10984848484848485,0.07954545454545454,0.030303030303030304
00738,2008,261,18,13,5,18,0,0.06896551724137931,0.04980842911877394,0.019157088122605363
00738,2009,251,17,13,4,11,0,0.06772908366533864,0.05179282868525897,0.01593625498007968
00738,2010,213,16,13,3,6,1,0.07511737089201878,0.06103286384976526,0.014084507042253521
00738,2011,218,19,14,5,19,5,0.0871559633027523,0.06422018348623854,0.022935779816513763
00738,2012,215,14,9,5,6,7,0.06511627906976744,0.04186046511627907,0.023255813953488372
00738,2013,226,18,14,4,13,6,0.07964601769911504,0.061946902654867256,0.017699115044247787
00738,2014,223,15,10,5,5,4,0.06726457399103139,0.04484304932735426,0.02242152466367713
00738,2015,229,13,10,3,8,4,0.056768558951965066,0.043668122270742356,0.013100436681222707
00738,2016,238,15,11,4,9,4,0.06302521008403361,0.046218487394957986,0.01680672268907563
00738,2017,217,2,1,1,6,2,0.009216589861751152,0.004608294930875576,0.004608294930875576
00738,2018,229,21,15,6,9,4,0.09170305676855896,0.06550218340611354,0.026200873362445413
00738,2019,218,2,1,1,7,2,0.009174311926605505,0.0045871559633027525,0.0045871559633027525
00738,2020,204,7,4,3,5,1,0.03431372549019608,0.0196078431372549,0.014705882352941176
00738,2021,209,13,9,4,11,5,0.06220095693779904,0.0430622009569378,0.019138755980861243
00738,2022,203,10,9,1,8,6,0.04926108374384237,0.04433497536945813,0.0049261083743842365
00738,2023,211,16,8,8,5,5,0.07582938388625593,0.037914691943127965,0.037914691943127965
00739,2005,203,0,0,0,203,0,0.0,0.0,0.0
00739,2006,221,23,22,1,28,0,0.10407239819004525,0.09954751131221719,0.004524886877828055
00739,2007,263,26,16,10,36,3,0.09885931558935361,0.060836501901140684,0.03802281368821293
00739,2008,252,15,10,5,18,1,0.05952380952380952,0.03968253968253968,0.01984126984126984
00739,2009,256,15,9,6,9,1,0.05859375,0.03515625,0.0234375
00739,2010,220,15,10,5,5,1,0.06818181818181818,0.045454545454545456,0.022727272727272728
00739,2011,223,19,13,6,8,7,0.08520179372197309,0.05829596412556054,0.026905829596412557
00739,2012,213,9,7,2,7,3,0.04225352112676056,0.03286384976525822,0.009389671361502348
00739,2013,216,16,10,6,9,1,0.07407407407407407,0.046296296296296294,0.027777777777777776
00739,2014,223,13,10,3,12,8,0.05829596412556054,0.04484304932735426,0.013452914798206279
00739,2015,217,3,2,1,9,4,0.013824884792626729,0.009216589861751152,0.004608294930875576
00739,2016,231,12,11,1,12,6,0.05194805194805195,0.047619047619047616,0.004329004329004329
00739,2017,238,13,11,2,10,3,0.0546218487394958,0.046218487394957986,0.008403361344537815
00739,2018,237,7,6,1,11,6,0.029535864978902954,0.02531645569620253,0.004219409282700422
00739,2019,228,10,5,5,8,2,0.043859649122807015,0.021929824561403508,0.021929824561403508
00739,2020,232,8,7,1,7,8,0.034482758620689655,0.03017241379310345,0.004310344827586207
00739,2021,229,13,10,3,6,5,0.056768558951965066,0.043668122270742356,0.013100436681222707
00739,2022,230,10,8,2,5,4,0.043478260869565216,0.034782608695652174,0.008695652173913044
00739,2023,232,11,10,1,12,4,0.04741379310344827,0.04310344827586207,0.004310344827586207
00740,2005,18,0,0,0,18,0,0.0,0.0,0.0
00740,2006,16,2,2,0,3,0,0.125,0.125,0.0
00740,2007,16,3,3,0,1,1,0.1875,0.1875,0.0
00740,2008,21,5,4,1,3,0,0.23809523809523808,0.19047619047619047,0.047619047619047616
00740,2009,20,1,1,0,1,0,0.05,0.05,0.0
00740,2010,12,1,1,0,0,0,0.08333333333333333,0.08333333333333333,0.0
00740,2011,11,3,3,0,0,0,0.2727272727272727,0.2727272727272727,0.0
00740,2012,10,0,0,0,1,0,0.0,0.0,0.0
00740,2013,11,3,3,0,0,0,0.2727272727272727,0.2727272727272727,0.0
00740,2014,9,1,0,1,0,1,0.1111111111111111,0.0,0.1111111111111111
00740,2015,8,1,1,0,1,0,0.125,0.125,0.0
00740,2016,9,0,0,0,1,0,0.0,0.0,0.0
00740,2017,12,2,2,0,1,0,0.16666666666666666,0.16666666666666666,0.0
00740,2018,6,0,0,0,0,0,0.0,0.0,0.0
00740,2019,8,1,1,0,1,0,0.125,0.125,0.0
00740,2020,8,0,0,0,0,0,0.0,0.0,0.0
00740,2021,6,1,1,0,0,0,0.16666666666666666,0.16666666666666666,0.0
00740,2022,7,1,0,1,2,0,0.14285714285714285,0.0,0.14285714285714285
00740,2023,6,2,2,0,0,0,0.3333333333333333,0.3333333333333333,0.0
00741,2005,39,0,0,0,39,0,0.0,0.0,0.0
00741,2006,44,4,3,1,8,0,0.09090909090909091,0.06818181818181818,0.022727272727272728
00741,2007,42,7,6,1,3,0,0.16666666666666666,0.14285714285714285,0.023809523809523808
00741,2008,48,7,6,1,4,0,0.14583333333333334,0.125,0.020833333333333332
00741,2009,44,2,1,1,2,0,0.045454545454545456,0.022727272727272728,0.022727272727272728
00741,2010,35,1,1,0,2,0,0.02857142857142857,0.02857142857142857,0.0
00741,2011,40,8,7,1,0,2,0.2,0.175,0.025
00741,2012,37,5,4,1,0,1,0.13513513513513514,0.10810810810810811,0.02702702702702703
00741,2013,38,3,2,1,4,0,0.07894736842105263,0.05263157894736842,0.02631578947368421
00741,2014,36,5,3,2,0,0,0.1388888888888889,0.08333333333333333,0.05555555555555555
00741,2015,36,2,2,0,0,0,0.05555555555555555,0.05555555555555555,0.0
00741,2016,31,3,3,0,0,0,0.0967741935483871,0.0967741935483871,0.0
00741,2017,33,1,1,0,1,0,0.030303030303030304,0.030303030303030304,0.0
00741,2018,30,1,1,0,2,0,0.03333333333333333,0.03333333333333333,0.0
00741,2019,31,3,3,0,0,2,0.0967741935483871,0.0967741935483871,0.0
00741,2020,30,1,0,1,1,1,0.03333333333333333,0.0,0.03333333333333333
00741,2021,31,3,1,2,0,1,0.0967741935483871,0.03225806451612903,0.06451612903225806
00741,2022,30,4,3,1,0,1,0.13333333333333333,0.1,0.03333333333333333
00741,2023,29,2,0,2,2,0,0.06896551724137931,0.0,0.06896551724137931
00742,2005,1,0,0,0,1,0,0.0,0.0,0.0
00742,2006,1,0,0,0,0,0,0.0,0.0,0.0
00742,2007,2,0,0,0,1,0,0.0,0.0,0.0
00742,2008,1,0,0,0,0,0,0.0,0.0,0.0
00742,2009,2,0,0,0,1,0,0.0,0.0,0.0
00742,2015,2,2,0,2,0,0,1.0,0.0,1.0
00742,2016,2,0,0,0,0,0,0.0,0.0,0.0
00742,2017,1,0,0,0,0,0,0.0,0.0,0.0
00742,2018,1,0,0,0,0,0,0.0,0.0,0.0
00742,2019,1,0,0,0,0,0,0.0,0.0,0.0
00743,2005,1,0,0,0,1,0,0.0,0.0,0.0
00744,2005,19,0,0,0,19,0,0.0,0.0,0.0
00744,2006,18,4,4,0,2,0,0.2222222222222222,0.2222222222222222,0.0
00744,2007,19,3,2,1,1,0,0.15789473684210525,0.10526315789473684,0.05263157894736842
00744,2008,17,2,1,1,2,0,0.11764705882352941,0.058823529411764705,0.058823529411764705
00744,2009,19,4,3,1,2,0,0.21052631578947367,0.15789473684210525,0.05263157894736842
00744,2010,22,4,2,2,1,0,0.18181818181818182,0.09090909090909091,0.09090909090909091
00744,2011,20,5,3,2,0,0,0.25,0.15,0.1
00744,2012,19,1,0,1,0,0,0.05263157894736842,0.0,0.05263157894736842
00744,2013,15,1,1,0,0,0,0.06666666666666667,0.06666666666666667,0.0
00744,2014,19,5,2,3,1,0,0.2631578947368421,0.10526315789473684,0.15789473684210525
00744,2015,18,3,3,0,1,0,0.16666666666666666,0.16666666666666666,0.0
00744,2016,21,4,3,1,0,0,0.19047619047619047,0.14285714285714285,0.047619047619047616
00744,2017,20,0,0,0,0,0,0.0,0.0,0.0
00744,2018,20,1,1,0,2,0,0.05,0.05,0.0
00744,2019,17,0,0,0,0,0,0.0,0.0,0.0
00744,2020,16,1,1,0,0,0,0.0625,0.0625,0.0
00744,2021,19,4,4,0,0,0,0.21052631578947367,0.21052631578947367,0.0
00744,2022,18,1,1,0,0,0,0.05555555555555555,0.05555555555555555,0.0
00744,2023,14,1,0,1,0,0,0.07142857142857142,0.0,0.07142857142857142
00745,2005,320,0,0,0,320,0,0.0,0.0,0.0
00745,2006,331,31,20,11,34,0,0.09365558912386707,0.06042296072507553,0.03323262839879154
00745,2007,356,35,25,10,43,0,0.09831460674157304,0.0702247191011236,0.028089887640449437
00745,2008,359,42,26,16,30,2,0.116991643454039,0.07242339832869081,0.04456824512534819
00745,2009,367,34,26,8,21,1,0.09264305177111716,0.07084468664850137,0.021798365122615803
00745,2010,294,17,13,4,7,5,0.05782312925170068,0.04421768707482993,0.013605442176870748
00745,2011,300,15,8,7,21,12,0.05,0.02666666666666667,0.023333333333333334
00745,2012,298,21,15,6,12,8,0.07046979865771812,0.050335570469798654,0.020134228187919462
00745,2013,292,16,12,4,7,10,0.0547945205479452,0.0410958904109589,0.0136986301369863
00745,2014,307,27,18,9,12,7,0.08794788273615635,0.05863192182410423,0.029315960912052116
00745,2015,298,11,10,1,13,6,0.03691275167785235,0.03355704697986577,0.003355704697986577
00745,2016,305,19,14,5,15,6,0.06229508196721312,0.04590163934426229,0.01639344262295082
00745,2017,305,17,13,4,10,7,0.05573770491803279,0.04262295081967213,0.013114754098360656
00745,2018,287,9,6,3,9,11,0.0313588850174216,0.020905923344947737,0.010452961672473868
00745,2019,295,17,10,7,10,10,0.0576271186440678,0.03389830508474576,0.023728813559322035
00745,2020,289,14,8,6,11,5,0.04844290657439446,0.02768166089965398,0.020761245674740483
00745,2021,287,14,7,7,14,9,0.04878048780487805,0.024390243902439025,0.024390243902439025
00745,2022,288,15,12,3,9,10,0.052083333333333336,0.041666666666666664,0.010416666666666666
00745,2023,280,12,7,5,10,2,0.04285714285714286,0.025,0.017857142857142856
00747,2009,1,1,1,0,0,0,1.0,1.0,0.0
00747,2010,1,0,0,0,0,0,0.0,0.0,0.0
00749,2005,1,0,0,0,1,0,0.0,0.0,0.0
00751,2005,105,0,0,0,105,0,0.0,0.0,0.0
00751,2006,99,4,2,2,11,0,0.04040404040404041,0.020202020202020204,0.020202020202020204
00751,2007,115,7,4,3,17,4,0.06086956521739131,0.034782608695652174,0.02608695652173913
00751,2008,168,28,17,11,36,1,0.16666666666666666,0.10119047619047619,0.06547619047619048
00751,2009,154,9,6,3,7,0,0.05844155844155844,0.03896103896103896,0.01948051948051948
00751,2010,134,6,5,1,1,3,0.04477611940298507,0.03731343283582089,0.007462686567164179
00751,2011,127,11,6,5,5,0,0.08661417322834646,0.047244094488188976,0.03937007874015748
00751,2012,135,7,5,2,5,6,0.05185185185185185,0.037037037037037035,0.014814814814814815
00751,2013,136,7,4,3,8,1,0.051470588235294115,0.029411764705882353,0.022058823529411766
00751,2014,139,2,2,0,7,3,0.014388489208633094,0.014388489208633094,0.0
00751,2015,140,3,2,1,10,1,0.02142857142857143,0.014285714285714285,0.007142857142857143
00751,2016,136,5,4,1,2,3,0.03676470588235294,0.029411764705882353,0.007352941176470588
00751,2017,129,3,1,2,5,0,0.023255813953488372,0.007751937984496124,0.015503875968992248
00751,2018,133,7,5,2,8,4,0.05263157894736842,0.03759398496240601,0.015037593984962405
00751,2019,130,4,2,2,7,2,0.03076923076923077,0.015384615384615385,0.015384615384615385
00751,2020,128,5,2,3,5,2,0.0390625,0.015625,0.0234375
00751,2021,119,3,0,3,3,1,0.025210084033613446,0.0,0.025210084033613446
00751,2022,118,6,4,2,5,3,0.05084745762711865,0.03389830508474576,0.01694915254237288
00751,2023,114,7,3,4,2,1,0.06140350877192982,0.02631578947368421,0.03508771929824561
00753,2006,1,1,1,0,0,0,1.0,1.0,0.0
00753,2007,1,0,0,0,0,0,0.0,0.0,0.0
00753,2008,1,0,0,0,1,0,0.0,0.0,0.0
00754,2005,188,0,0,0,188,0,0.0,0.0,0.0
00754,2006,206,14,8,6,26,0,0.06796116504854369,0.038834951456310676,0.02912621359223301
00754,2007,217,14,10,4,30,0,0.06451612903225806,0.04608294930875576,0.018433179723502304
00754,2008,218,21,10,11,15,0,0.0963302752293578,0.045871559633027525,0.05045871559633028
00754,2009,222,19,12,7,6,0,0.08558558558558559,0.05405405405405406,0.03153153153153153
00754,2010,193,10,7,3,7,0,0.05181347150259067,0.03626943005181347,0.015544041450777202
00754,2011,190,10,7,3,13,9,0.05263157894736842,0.03684210526315789,0.015789473684210527
00754,2012,184,10,5,5,4,5,0.05434782608695652,0.02717391304347826,0.02717391304347826
00754,2013,190,11,8,3,13,11,0.05789473684210526,0.042105263157894736,0.015789473684210527
00754,2014,189,12,9,3,4,7,0.06349206349206349,0.047619047619047616,0.015873015873015872
00754,2015,180,9,5,4,3,3,0.05,0.027777777777777776,0.022222222222222223
00754,2016,172,5,4,1,8,4,0.029069767441860465,0.023255813953488372,0.005813953488372093
00754,2017,163,5,3,2,3,7,0.03067484662576687,0.018404907975460124,0.012269938650306749
00754,2018,166,7,4,3,9,7,0.04216867469879518,0.024096385542168676,0.018072289156626505
00754,2019,180,14,9,5,12,6,0.07777777777777778,0.05,0.027777777777777776
00754,2020,176,7,3,4,6,4,0.03977272727272727,0.017045454545454544,0.022727272727272728
00754,2021,165,8,4,4,7,2,0.048484848484848485,0.024242424242424242,0.024242424242424242
00754,2022,178,8,7,1,10,9,0.0449438202247191,0.03932584269662921,0.0056179775280898875
00754,2023,176,9,6,3,7,1,0.05113636363636364,0.03409090909090909,0.017045454545454544
00756,2005,1,0,0,0,1,0,0.0,0.0,0.0
00756,2006,1,0,0,0,0,0,0.0,0.0,0.0
00756,2007,1,0,0,0,0,0,0.0,0.0,0.0
00756,2008,1,0,0,0,0,0,0.0,0.0,0.0
00757,2005,145,0,0,0,145,0,0.0,0.0,0.0
00757,2006,154,16,9,7,13,0,0.1038961038961039,0.05844155844155844,0.045454545454545456
00757,2007,158,10,6,4,18,0,0.06329113924050633,0.0379746835443038,0.02531645569620253
00757,2008,165,15,11,4,19,2,0.09090909090909091,0.06666666666666667,0.024242424242424242
00757,2009,161,15,9,6,10,0,0.09316770186335403,0.055900621118012424,0.037267080745341616
00757,2010,151,14,8,6,2,5,0.09271523178807947,0.052980132450331126,0.039735099337748346
00757,2011,140,11,7,4,6,2,0.07857142857142857,0.05,0.02857142857142857
00757,2012,131,5,3,2,4,5,0.03816793893129771,0.022900763358778626,0.015267175572519083
00757,2013,138,17,11,6,7,3,0.12318840579710146,0.07971014492753623,0.043478260869565216
00757,2014,132,7,3,4,5,1,0.05303030303030303,0.022727272727272728,0.030303030303030304
00757,2015,125,4,4,0,3,1,0.032,0.032,0.0
00757,2016,127,6,1,5,5,2,0.047244094488188976,0.007874015748031496,0.03937007874015748
00757,2017,118,4,4,0,1,1,0.03389830508474576,0.03389830508474576,0.0
00757,2018,118,4,3,1,11,1,0.03389830508474576,0.025423728813559324,0.00847457627118644
00757,2019,111,7,4,3,2,3,0.06306306306306306,0.036036036036036036,0.02702702702702703
00757,2020,110,6,4,2,2,2,0.05454545454545454,0.03636363636363636,0.01818181818181818
00757,2021,115,9,8,1,6,5,0.0782608695652174,0.06956521739130435,0.008695652173913044
00757,2022,115,6,6,0,6,2,0.05217391304347826,0.05217391304347826,0.0
00757,2023,121,6,4,2,7,5,0.049586776859504134,0.03305785123966942,0.01652892561983471
00758,2005,2,0,0,0,2,0,0.0,0.0,0.0
00758,2006,1,0,0,0,0,0,0.0,0.0,0.0
00758,2007,2,0,0,0,1,0,0.0,0.0,0.0
00758,2008,2,0,0,0,1,0,0.0,0.0,0.0
00758,2009,1,0,0,0,0,0,0.0,0.0,0.0
00758,2010,1,0,0,0,0,0,0.0,0.0,0.0
00759,2005,1,0,0,0,1,0,0.0,0.0,0.0
00759,2006,1,0,0,0,0,0,0.0,0.0,0.0
00759,2007,1,0,0,0,0,0,0.0,0.0,0.0
00759,2008,1,0,0,0,0,0,0.0,0.0,0.0
00759,2009,1,0,0,0,0,0,0.0,0.0,0.0
00759,2011,1,1,1,0,0,0,1.0,1.0,0.0
00759,2012,1,0,0,0,0,0,0.0,0.0,0.0
00759,2017,1,1,1,0,0,0,1.0,1.0,0.0
00759,2018,1,0,0,0,0,0,0.0,0.0,0.0
00759,2019,1,0,0,0,0,0,0.0,0.0,0.0
00759,2020,1,0,0,0,0,0,0.0,0.0,0.0
00759,2021,1,0,0,0,0,0,0.0,0.0,0.0
00760,2005,1,0,0,0,1,0,0.0,0.0,0.0
00761,2006,1,0,0,0,1,0,0.0,0.0,0.0
00761,2007,1,0,0,0,0,0,0.0,0.0,0.0
00761,2008,1,0,0,0,0,0,0.0,0.0,0.0
00761,2009,1,0,0,0,0,0,0.0,0.0,0.0
00761,2010,1,0,0,0,0,0,0.0,0.0,0.0
00761,2011,1,0,0,0,0,0,0.0,0.0,0.0
00761,2012,1,0,0,0,0,0,0.0,0.0,0.0
00761,2013,1,0,0,0,0,0,0.0,0.0,0.0
00761,2014,1,0,0,0,0,0,0.0,0.0,0.0
00761,2015,1,0,0,0,0,0,0.0,0.0,0.0
00762,2005,1,0,0,0,1,0,0.0,0.0,0.0
00763,2005,1,0,0,0,1,0,0.0,0.0,0.0
00763,2006,2,0,0,0,1,0,0.0,0.0,0.0
00763,2007,1,0,0,0,0,0,0.0,0.0,0.0
00763,2008,2,1,1,0,0,0,0.5,0.5,0.0
00763,2009,1,0,0,0,0,0,0.0,0.0,0.0
00763,2012,1,1,1,0,0,0,1.0,1.0,0.0
00764,2006,1,1,0,1,0,0,1.0,0.0,1.0
00764,2007,1,0,0,0,0,0,0.0,0.0,0.0
00765,2005,51,0,0,0,51,0,0.0,0.0,0.0
00765,2006,53,5,3,2,6,0,0.09433962264150944,0.05660377358490566,0.03773584905660377
00765,2007,53,5,3,2,6,0,0.09433962264150944,0.05660377358490566,0.03773584905660377
00765,2008,60,9,3,6,6,0,0.15,0.05,0.1
00765,2009,60,6,3,3,3,1,0.1,0.05,0.05
00765,2010,56,3,1,2,0,0,0.05357142857142857,0.017857142857142856,0.03571428571428571
00765,2011,56,4,0,4,1,2,0.07142857142857142,0.0,0.07142857142857142
00765,2012,50,1,0,1,2,0,0.02,0.0,0.02
00765,2013,51,5,1,4,1,1,0.09803921568627451,0.0196078431372549,0.0784313725490196
00765,2014,47,4,2,2,1,0,0.0851063829787234,0.0425531914893617,0.0425531914893617
00765,2015,48,3,1,2,2,0,0.0625,0.020833333333333332,0.041666666666666664
00765,2016,51,3,1,2,1,1,0.058823529411764705,0.0196078431372549,0.0392156862745098
00765,2017,49,1,1,0,2,3,0.02040816326530612,0.02040816326530612,0.0
00765,2018,50,3,1,2,2,2,0.06,0.02,0.04
00765,2019,56,2,0,2,6,2,0.03571428571428571,0.0,0.03571428571428571
00765,2020,45,0,0,0,0,0,0.0,0.0,0.0
00765,2021,46,2,1,1,0,3,0.043478260869565216,0.021739130434782608,0.021739130434782608
00765,2022,46,2,0,2,1,2,0.043478260869565216,0.0,0.043478260869565216
00765,2023,45,1,1,0,2,0,0.022222222222222223,0.022222222222222223,0.0
00766,2005,132,0,0,0,132,0,0.0,0.0,0.0
00766,2006,139,10,4,6,20,0,0.07194244604316546,0.02877697841726619,0.04316546762589928
00766,2007,142,6,3,3,16,1,0.04225352112676056,0.02112676056338028,0.02112676056338028
00766,2008,148,11,7,4,11,1,0.07432432432432433,0.0472972972972973,0.02702702702702703
00766,2009,152,8,4,4,6,1,0.05263157894736842,0.02631578947368421,0.02631578947368421
00766,2010,148,10,10,0,10,0,0.06756756756756757,0.06756756756756757,0.0
00766,2011,135,3,1,2,4,2,0.022222222222222223,0.007407407407407408,0.014814814814814815
00766,2012,137,9,7,2,6,6,0.06569343065693431,0.051094890510948905,0.014598540145985401
00766,2013,137,7,4,3,10,2,0.051094890510948905,0.029197080291970802,0.021897810218978103
00766,2014,136,12,4,8,5,3,0.08823529411764706,0.029411764705882353,0.058823529411764705
00766,2015,131,2,1,1,3,4,0.015267175572519083,0.007633587786259542,0.007633587786259542
00766,2016,128,5,5,0,4,1,0.0390625,0.0390625,0.0
00766,2017,136,2,1,1,12,5,0.014705882352941176,0.007352941176470588,0.007352941176470588
00766,2018,130,1,1,0,5,0,0.007692307692307693,0.007692307692307693,0.0
00766,2019,135,8,4,4,4,2,0.05925925925925926,0.02962962962962963,0.02962962962962963
00766,2020,126,2,1,1,3,4,0.015873015873015872,0.007936507936507936,0.007936507936507936
