zip,year,n_at_risk,n_stay,n_move_any,n_move_within_pr,n_move_off_pr,n_attrit,rate_move_any,rate_move_within_pr,rate_move_off_pr,first_event_year,n_events,dose_group,treated
00738,2005,214,196,18,13,5,18,0.0841121495327102,0.0607476635514018,0.0233644859813084,2017.0,10,5+,True
00738,2006,225,202,23,17,6,15,0.1022222222222222,0.0755555555555555,0.0266666666666666,2017.0,10,5+,True
00738,2007,247,225,22,18,4,17,0.0890688259109311,0.0728744939271255,0.0161943319838056,2017.0,10,5+,True
00738,2008,242,223,19,14,5,19,0.0785123966942148,0.0578512396694214,0.0206611570247933,2017.0,10,5+,True
00738,2009,212,190,22,10,12,39,0.1037735849056603,0.0471698113207547,0.0566037735849056,2017.0,10,5+,True
00738,2010,191,175,16,11,5,22,0.0837696335078534,0.0575916230366492,0.0261780104712041,2017.0,10,5+,True
00738,2011,203,188,15,9,6,15,0.0738916256157635,0.0443349753694581,0.0295566502463054,2017.0,10,5+,True
00738,2012,206,189,17,10,7,9,0.0825242718446602,0.0485436893203883,0.0339805825242718,2017.0,10,5+,True
00738,2013,212,199,13,7,6,14,0.0613207547169811,0.0330188679245283,0.0283018867924528,2017.0,10,5+,True
00738,2014,218,204,14,9,5,5,0.0642201834862385,0.0412844036697247,0.0229357798165137,2017.0,10,5+,True
00738,2015,220,210,10,4,6,9,0.0454545454545454,0.0181818181818181,0.0272727272727272,2017.0,10,5+,True
00738,2016,226,207,19,9,10,12,0.084070796460177,0.0398230088495575,0.0442477876106194,2017.0,10,5+,True
00738,2017,208,195,13,6,7,9,0.0625,0.0288461538461538,0.0336538461538461,2017.0,10,5+,True
00738,2018,223,207,16,9,7,6,0.0717488789237668,0.0403587443946188,0.0313901345291479,2017.0,10,5+,True
00738,2019,204,191,13,7,6,14,0.0637254901960784,0.034313725490196,0.0294117647058823,2017.0,10,5+,True
00738,2020,188,180,8,5,3,16,0.0425531914893617,0.026595744680851,0.0159574468085106,2017.0,10,5+,True
00738,2021,197,179,18,10,8,12,0.0913705583756345,0.0507614213197969,0.0406091370558375,2017.0,10,5+,True
00738,2022,194,185,9,5,4,9,0.0463917525773195,0.0257731958762886,0.0206185567010309,2017.0,10,5+,True
00739,2005,184,170,14,7,7,19,0.0760869565217391,0.0380434782608695,0.0380434782608695,2020.0,3,1-4,True
00739,2006,213,198,15,12,3,8,0.0704225352112676,0.056338028169014,0.0140845070422535,2020.0,3,1-4,True
00739,2007,243,218,25,17,8,20,0.102880658436214,0.0699588477366255,0.0329218106995884,2020.0,3,1-4,True
00739,2008,248,231,17,14,3,4,0.0685483870967741,0.0564516129032258,0.0120967741935483,2020.0,3,1-4,True
00739,2009,218,199,19,11,8,38,0.0871559633027523,0.0504587155963302,0.036697247706422,2020.0,3,1-4,True
00739,2010,204,189,15,11,4,16,0.0735294117647058,0.0539215686274509,0.0196078431372549,2020.0,3,1-4,True
00739,2011,212,194,18,10,8,11,0.0849056603773584,0.0471698113207547,0.0377358490566037,2020.0,3,1-4,True
00739,2012,203,190,13,9,4,10,0.064039408866995,0.0443349753694581,0.0197044334975369,2020.0,3,1-4,True
00739,2013,203,190,13,6,7,13,0.064039408866995,0.0295566502463054,0.0344827586206896,2020.0,3,1-4,True
00739,2014,215,201,14,12,2,8,0.0651162790697674,0.055813953488372,0.0093023255813953,2020.0,3,1-4,True
00739,2015,209,201,8,3,5,8,0.0382775119617224,0.0143540669856459,0.0239234449760765,2020.0,3,1-4,True
00739,2016,218,212,6,3,3,13,0.0275229357798165,0.0137614678899082,0.0137614678899082,2020.0,3,1-4,True
00739,2017,227,213,14,8,6,11,0.0616740088105726,0.0352422907488986,0.026431718061674,2020.0,3,1-4,True
00739,2018,222,208,14,11,3,15,0.063063063063063,0.0495495495495495,0.0135135135135135,2020.0,3,1-4,True
00739,2019,217,209,8,5,3,11,0.0368663594470046,0.0230414746543778,0.0138248847926267,2020.0,3,1-4,True
00739,2020,221,205,16,9,7,11,0.0723981900452488,0.0407239819004524,0.0316742081447963,2020.0,3,1-4,True
00739,2021,224,211,13,10,3,5,0.0580357142857142,0.0446428571428571,0.0133928571428571,2020.0,3,1-4,True
00739,2022,219,205,14,10,4,11,0.0639269406392694,0.045662100456621,0.0182648401826484,2020.0,3,1-4,True
00740,2005,14,11,3,3,0,4,0.2142857142857142,0.2142857142857142,0.0,,0,,False
00740,2006,14,11,3,2,1,2,0.2142857142857142,0.1428571428571428,0.0714285714285714,,0,,False
00740,2007,15,13,2,2,0,1,0.1333333333333333,0.1333333333333333,0.0,,0,,False
00740,2008,20,18,2,2,0,1,0.1,0.1,0.0,,0,,False
00740,2009,15,11,4,3,1,5,0.2666666666666666,0.2,0.0666666666666666,,0,,False
00740,2010,11,8,3,2,1,1,0.2727272727272727,0.1818181818181818,0.0909090909090909,,0,,False
00740,2011,11,9,2,1,1,0,0.1818181818181818,0.0909090909090909,0.0909090909090909,,0,,False
00740,2012,10,8,2,2,0,0,0.2,0.2,0.0,,0,,False
00740,2013,8,7,1,1,0,3,0.125,0.125,0.0,,0,,False
00740,2014,8,6,2,1,1,1,0.25,0.125,0.125,,0,,False
00740,2015,8,8,0,0,0,0,0.0,0.0,0.0,,0,,False
00740,2016,9,9,0,0,0,0,0.0,0.0,0.0,,0,,False
00740,2017,10,6,4,4,0,2,0.4,0.4,0.0,,0,,False
00740,2018,6,6,0,0,0,0,0.0,0.0,0.0,,0,,False
00740,2019,8,8,0,0,0,0,0.0,0.0,0.0,,0,,False
00740,2020,6,5,1,1,0,2,0.1666666666666666,0.1666666666666666,0.0,,0,,False
00740,2021,6,4,2,2,0,0,0.3333333333333333,0.3333333333333333,0.0,,0,,False
00740,2022,6,4,2,1,1,1,0.3333333333333333,0.1666666666666666,0.1666666666666666,,0,,False
00741,2005,35,32,3,2,1,4,0.0857142857142857,0.0571428571428571,0.0285714285714285,,0,,False
00741,2006,39,32,7,7,0,5,0.1794871794871795,0.1794871794871795,0.0,,0,,False
00741,2007,39,37,2,2,0,3,0.0512820512820512,0.0512820512820512,0.0,,0,,False
00741,2008,47,40,7,5,2,1,0.1489361702127659,0.1063829787234042,0.0425531914893617,,0,,False
00741,2009,37,32,5,3,2,7,0.1351351351351351,0.081081081081081,0.054054054054054,,0,,False
00741,2010,34,30,4,3,1,1,0.1176470588235294,0.088235294117647,0.0294117647058823,,0,,False
00741,2011,36,31,5,3,2,4,0.1388888888888889,0.0833333333333333,0.0555555555555555,,0,,False
00741,2012,35,31,4,2,2,2,0.1142857142857142,0.0571428571428571,0.0571428571428571,,0,,False
00741,2013,35,31,4,3,1,3,0.1142857142857142,0.0857142857142857,0.0285714285714285,,0,,False
00741,2014,35,34,1,0,1,1,0.0285714285714285,0.0,0.0285714285714285,,0,,False
00741,2015,31,28,3,2,1,5,0.0967741935483871,0.064516129032258,0.032258064516129,,0,,False
00741,2016,31,31,0,0,0,0,0.0,0.0,0.0,,0,,False
00741,2017,30,27,3,3,0,3,0.1,0.1,0.0,,0,,False
00741,2018,29,26,3,3,0,1,0.1034482758620689,0.1034482758620689,0.0,,0,,False
00741,2019,27,27,0,0,0,4,0.0,0.0,0.0,,0,,False
00741,2020,30,27,3,2,1,0,0.1,0.0666666666666666,0.0333333333333333,,0,,False
00741,2021,29,25,4,3,1,2,0.1379310344827586,0.1034482758620689,0.0344827586206896,,0,,False
00741,2022,28,25,3,2,1,2,0.1071428571428571,0.0714285714285714,0.0357142857142857,,0,,False
00742,2005,1,1,0,0,0,0,0.0,0.0,0.0,,0,,False
00742,2006,1,1,0,0,0,0,0.0,0.0,0.0,,0,,False
00742,2007,1,1,0,0,0,1,0.0,0.0,0.0,,0,,False
00742,2008,1,1,0,0,0,0,0.0,0.0,0.0,,0,,False
00742,2015,2,2,0,0,0,0,0.0,0.0,0.0,,0,,False
00742,2016,2,1,1,0,1,0,0.5,0.0,0.5,,0,,False
00742,2017,1,1,0,0,0,0,0.0,0.0,0.0,,0,,False
00742,2018,1,1,0,0,0,0,0.0,0.0,0.0,,0,,False
00742,2019,1,0,1,0,1,0,1.0,0.0,1.0,,0,,False
00744,2005,18,12,6,5,1,1,0.3333333333333333,0.2777777777777778,0.0555555555555555,,0,,False
00744,2006,18,15,3,2,1,0,0.1666666666666666,0.1111111111111111,0.0555555555555555,,0,,False
00744,2007,16,13,3,3,0,3,0.1875,0.1875,0.0,,0,,False
00744,2008,16,13,3,1,2,1,0.1875,0.0625,0.125,,0,,False
00744,2009,19,17,2,2,0,0,0.1052631578947368,0.1052631578947368,0.0,,0,,False
00744,2010,21,15,6,3,3,1,0.2857142857142857,0.1428571428571428,0.1428571428571428,,0,,False
00744,2011,20,18,2,2,0,0,0.1,0.1,0.0,,0,,False
00744,2012,18,14,4,3,1,1,0.2222222222222222,0.1666666666666666,0.0555555555555555,,0,,False
00744,2013,15,13,2,2,0,0,0.1333333333333333,0.1333333333333333,0.0,,0,,False
00744,2014,17,14,3,2,1,2,0.1764705882352941,0.1176470588235294,0.0588235294117647,,0,,False
00744,2015,18,17,1,1,0,0,0.0555555555555555,0.0555555555555555,0.0,,0,,False
00744,2016,21,20,1,1,0,0,0.0476190476190476,0.0476190476190476,0.0,,0,,False
00744,2017,18,17,1,1,0,2,0.0555555555555555,0.0555555555555555,0.0,,0,,False
00744,2018,20,17,3,3,0,0,0.15,0.15,0.0,,0,,False
00744,2019,15,15,0,0,0,2,0.0,0.0,0.0,,0,,False
00744,2020,16,15,1,1,0,0,0.0625,0.0625,0.0,,0,,False
00744,2021,19,17,2,1,1,0,0.1052631578947368,0.0526315789473684,0.0526315789473684,,0,,False
00744,2022,16,13,3,3,0,2,0.1875,0.1875,0.0,,0,,False
00745,2005,297,266,31,22,9,23,0.1043771043771043,0.074074074074074,0.0303030303030303,2015.0,50,5+,True
00745,2006,313,278,35,23,12,18,0.1118210862619808,0.0734824281150159,0.0383386581469648,2015.0,50,5+,True
00745,2007,331,285,46,36,10,25,0.1389728096676737,0.1087613293051359,0.0302114803625377,2015.0,50,5+,True
00745,2008,341,311,30,17,13,18,0.0879765395894428,0.0498533724340175,0.0381231671554252,2015.0,50,5+,True
00745,2009,300,265,35,20,15,67,0.1166666666666666,0.0666666666666666,0.05,2015.0,50,5+,True
00745,2010,268,252,16,10,6,26,0.0597014925373134,0.0373134328358208,0.0223880597014925,2015.0,50,5+,True
00745,2011,282,257,25,17,8,18,0.0886524822695035,0.0602836879432624,0.0283687943262411,2015.0,50,5+,True
00745,2012,284,259,25,15,10,14,0.0880281690140845,0.0528169014084507,0.0352112676056338,2015.0,50,5+,True
00745,2013,277,261,16,10,6,15,0.0577617328519855,0.0361010830324909,0.0216606498194945,2015.0,50,5+,True
00745,2014,290,268,22,13,9,17,0.0758620689655172,0.0448275862068965,0.0310344827586206,2015.0,50,5+,True
00745,2015,282,265,17,9,8,16,0.0602836879432624,0.0319148936170212,0.0283687943262411,2015.0,50,5+,True
00745,2016,290,271,19,12,7,15,0.0655172413793103,0.0413793103448275,0.0241379310344827,2015.0,50,5+,True
00745,2017,283,258,25,12,13,22,0.0883392226148409,0.0424028268551236,0.0459363957597173,2015.0,50,5+,True
00745,2018,275,258,17,7,10,12,0.0618181818181818,0.0254545454545454,0.0363636363636363,2015.0,50,5+,True
00745,2019,275,259,16,9,7,20,0.0581818181818181,0.0327272727272727,0.0254545454545454,2015.0,50,5+,True
00745,2020,266,250,16,9,7,23,0.0601503759398496,0.0338345864661654,0.0263157894736842,2015.0,50,5+,True
00745,2021,268,254,14,4,10,19,0.0522388059701492,0.0149253731343283,0.0373134328358208,2015.0,50,5+,True
00745,2022,273,256,17,14,3,15,0.0622710622710622,0.0512820512820512,0.0109890109890109,2015.0,50,5+,True
00747,2009,1,1,0,0,0,0,0.0,0.0,0.0,,0,,False
00747,2010,1,0,1,0,1,0,1.0,0.0,1.0,,0,,False
00751,2005,94,84,10,5,5,11,0.1063829787234042,0.0531914893617021,0.0531914893617021,,0,,False
00751,2006,94,87,7,5,2,5,0.0744680851063829,0.0531914893617021,0.0212765957446808,,0,,False
00751,2007,110,103,7,5,2,5,0.0636363636363636,0.0454545454545454,0.0181818181818181,,0,,False
00751,2008,155,138,17,10,7,13,0.1096774193548387,0.064516129032258,0.0451612903225806,,0,,False
00751,2009,128,124,4,2,2,26,0.03125,0.015625,0.015625,,0,,False
00751,2010,117,111,6,2,4,17,0.0512820512820512,0.017094017094017,0.0341880341880341,,0,,False
00751,2011,121,117,4,3,1,6,0.0330578512396694,0.024793388429752,0.0082644628099173,,0,,False
00751,2012,128,120,8,2,6,7,0.0625,0.015625,0.046875,,0,,False
00751,2013,130,127,3,1,2,6,0.023076923076923,0.0076923076923076,0.0153846153846153,,0,,False
00751,2014,131,126,5,2,3,8,0.0381679389312977,0.015267175572519,0.0229007633587786,,0,,False
00751,2015,134,126,8,2,6,6,0.0597014925373134,0.0149253731343283,0.044776119402985,,0,,False
00751,2016,129,121,8,4,4,7,0.0620155038759689,0.0310077519379844,0.0310077519379844,,0,,False
00751,2017,123,114,9,2,7,6,0.073170731707317,0.016260162601626,0.056910569105691,,0,,False
00751,2018,125,117,8,2,6,8,0.064,0.016,0.048,,0,,False
00751,2019,123,116,7,3,4,7,0.056910569105691,0.024390243902439,0.032520325203252,,0,,False
00751,2020,121,112,9,5,4,7,0.0743801652892562,0.0413223140495867,0.0330578512396694,,0,,False
00751,2021,109,104,5,2,3,10,0.0458715596330275,0.018348623853211,0.0275229357798165,,0,,False
00751,2022,110,104,6,3,3,8,0.0545454545454545,0.0272727272727272,0.0272727272727272,,0,,False
00753,2006,1,1,0,0,0,0,0.0,0.0,0.0,,0,,False
00753,2007,1,0,1,1,0,0,1.0,1.0,0.0,,0,,False
00753,2008,1,0,1,1,0,0,1.0,1.0,0.0,,0,,False
00754,2005,175,166,9,5,4,13,0.0514285714285714,0.0285714285714285,0.0228571428571428,2016.0,1,1-4,True
00754,2006,191,173,18,8,10,15,0.094240837696335,0.0418848167539267,0.0523560209424083,2016.0,1,1-4,True
00754,2007,197,182,15,9,6,20,0.0761421319796954,0.0456852791878172,0.0304568527918781,2016.0,1,1-4,True
00754,2008,210,197,13,8,5,8,0.0619047619047619,0.0380952380952381,0.0238095238095238,2016.0,1,1-4,True
00754,2009,188,176,12,9,3,34,0.0638297872340425,0.0478723404255319,0.0159574468085106,2016.0,1,1-4,True
00754,2010,178,158,20,11,9,15,0.1123595505617977,0.0617977528089887,0.0505617977528089,2016.0,1,1-4,True
00754,2011,172,165,7,4,3,18,0.0406976744186046,0.0232558139534883,0.0174418604651162,2016.0,1,1-4,True
00754,2012,164,155,9,6,3,20,0.0548780487804878,0.0365853658536585,0.0182926829268292,2016.0,1,1-4,True
00754,2013,176,166,10,3,7,14,0.0568181818181818,0.0170454545454545,0.0397727272727272,2016.0,1,1-4,True
00754,2014,176,165,11,7,4,13,0.0625,0.0397727272727272,0.0227272727272727,2016.0,1,1-4,True
00754,2015,169,155,14,7,7,11,0.0828402366863905,0.0414201183431952,0.0414201183431952,2016.0,1,1-4,True
00754,2016,161,148,13,4,9,11,0.0807453416149068,0.0248447204968944,0.0559006211180124,2016.0,1,1-4,True
00754,2017,154,143,11,4,7,9,0.0714285714285714,0.0259740259740259,0.0454545454545454,2016.0,1,1-4,True
00754,2018,155,148,7,6,1,11,0.0451612903225806,0.0387096774193548,0.0064516129032258,2016.0,1,1-4,True
00754,2019,170,159,11,6,5,10,0.0647058823529411,0.0352941176470588,0.0294117647058823,2016.0,1,1-4,True
00754,2020,158,148,10,6,4,18,0.0632911392405063,0.0379746835443038,0.0253164556962025,2016.0,1,1-4,True
00754,2021,158,151,7,4,3,7,0.0443037974683544,0.0253164556962025,0.0189873417721519,2016.0,1,1-4,True
00754,2022,170,159,11,7,4,8,0.0647058823529411,0.0411764705882352,0.0235294117647058,2016.0,1,1-4,True
00756,2005,1,1,0,0,0,0,0.0,0.0,0.0,,0,,False
00756,2006,1,1,0,0,0,0,0.0,0.0,0.0,,0,,False
00756,2007,1,1,0,0,0,0,0.0,0.0,0.0,,0,,False
00757,2005,131,125,6,4,2,14,0.0458015267175572,0.0305343511450381,0.015267175572519,,0,,False
00757,2006,148,130,18,11,7,6,0.1216216216216216,0.0743243243243243,0.0472972972972973,,0,,False
00757,2007,145,129,16,9,7,13,0.1103448275862069,0.0620689655172413,0.0482758620689655,,0,,False
00757,2008,153,136,17,12,5,12,0.1111111111111111,0.0784313725490196,0.0326797385620915,,0,,False
00757,2009,139,130,9,5,4,22,0.0647482014388489,0.0359712230215827,0.0287769784172661,,0,,False
00757,2010,132,121,11,8,3,19,0.0833333333333333,0.0606060606060606,0.0227272727272727,,0,,False
00757,2011,132,117,15,8,7,8,0.1136363636363636,0.0606060606060606,0.053030303030303,,0,,False
00757,2012,123,111,12,9,3,8,0.0975609756097561,0.073170731707317,0.024390243902439,,0,,False
00757,2013,131,119,12,11,1,7,0.0916030534351145,0.0839694656488549,0.0076335877862595,,0,,False
00757,2014,123,117,6,1,5,9,0.048780487804878,0.008130081300813,0.040650406504065,,0,,False
00757,2015,122,114,8,6,2,3,0.0655737704918032,0.0491803278688524,0.0163934426229508,,0,,False
00757,2016,116,112,4,2,2,11,0.0344827586206896,0.0172413793103448,0.0172413793103448,,0,,False
00757,2017,111,102,9,2,7,7,0.081081081081081,0.018018018018018,0.063063063063063,,0,,False
00757,2018,113,99,14,9,5,5,0.1238938053097345,0.079646017699115,0.0442477876106194,,0,,False
00757,2019,105,100,5,2,3,6,0.0476190476190476,0.019047619047619,0.0285714285714285,,0,,False
00757,2020,101,95,6,4,2,9,0.0594059405940594,0.0396039603960396,0.0198019801980198,,0,,False
00757,2021,109,101,8,3,5,6,0.073394495412844,0.0275229357798165,0.0458715596330275,,0,,False
00757,2022,108,103,5,3,2,7,0.0462962962962962,0.0277777777777777,0.0185185185185185,,0,,False
00758,2005,1,1,0,0,0,1,0.0,0.0,0.0,,0,,False
00758,2006,1,1,0,0,0,0,0.0,0.0,0.0,,0,,False
00758,2007,1,1,0,0,0,1,0.0,0.0,0.0,,0,,False
00758,2008,1,1,0,0,0,1,0.0,0.0,0.0,,0,,False
00758,2009,1,1,0,0,0,0,0.0,0.0,0.0,,0,,False
00759,2005,1,1,0,0,0,0,0.0,0.0,0.0,,0,,False
00759,2006,1,1,0,0,0,0,0.0,0.0,0.0,,0,,False
00759,2007,1,1,0,0,0,0,0.0,0.0,0.0,,0,,False
00759,2008,1,1,0,0,0,0,0.0,0.0,0.0,,0,,False
00759,2009,1,0,1,1,0,0,1.0,1.0,0.0,,0,,False
00759,2011,1,1,0,0,0,0,0.0,0.0,0.0,,0,,False
00759,2012,1,0,1,1,0,0,1.0,1.0,0.0,,0,,False
00759,2017,1,1,0,0,0,0,0.0,0.0,0.0,,0,,False
00759,2018,1,1,0,0,0,0,0.0,0.0,0.0,,0,,False
00759,2019,1,1,0,0,0,0,0.0,0.0,0.0,,0,,False
00759,2020,1,1,0,0,0,0,0.0,0.0,0.0,,0,,False
00759,2021,1,0,1,1,0,0,1.0,1.0,0.0,,0,,False
00760,2005,1,0,1,1,0,0,1.0,1.0,0.0,,0,,False
00761,2006,1,1,0,0,0,0,0.0,0.0,0.0,,0,,False
00761,2007,1,1,0,0,0,0,0.0,0.0,0.0,,0,,False
00761,2008,1,1,0,0,0,0,0.0,0.0,0.0,,0,,False
00761,2009,1,1,0,0,0,0,0.0,0.0,0.0,,0,,False
00761,2010,1,1,0,0,0,0,0.0,0.0,0.0,,0,,False
00761,2011,1,1,0,0,0,0,0.0,0.0,0.0,,0,,False
00761,2012,1,1,0,0,0,0,0.0,0.0,0.0,,0,,False
00761,2013,1,1,0,0,0,0,0.0,0.0,0.0,,0,,False
00761,2014,1,1,0,0,0,0,0.0,0.0,0.0,,0,,False
00762,2005,1,0,1,0,1,0,1.0,0.0,1.0,,0,,False
00763,2005,1,1,0,0,0,0,0.0,0.0,0.0,,0,,False
00763,2006,2,1,1,1,0,0,0.5,0.5,0.0,,0,,False
00763,2007,1,1,0,0,0,0,0.0,0.0,0.0,,0,,False
00763,2008,1,1,0,0,0,1,0.0,0.0,0.0,,0,,False
00763,2012,1,0,1,1,0,0,1.0,1.0,0.0,,0,,False
00764,2006,1,1,0,0,0,0,0.0,0.0,0.0,,0,,False
00764,2007,1,0,1,0,1,0,1.0,0.0,1.0,,0,,False
00765,2005,46,42,4,1,3,5,0.0869565217391304,0.0217391304347826,0.0652173913043478,2012.0,9,5+,True
00765,2006,49,42,7,2,5,4,0.1428571428571428,0.0408163265306122,0.1020408163265306,2012.0,9,5+,True
00765,2007,49,45,4,1,3,4,0.0816326530612244,0.0204081632653061,0.0612244897959183,2012.0,9,5+,True
00765,2008,58,50,8,3,5,2,0.1379310344827586,0.0517241379310344,0.0862068965517241,2012.0,9,5+,True
00765,2009,57,53,4,1,3,3,0.0701754385964912,0.0175438596491228,0.0526315789473684,2012.0,9,5+,True
00765,2010,51,49,2,0,2,5,0.0392156862745098,0.0,0.0392156862745098,2012.0,9,5+,True
00765,2011,55,47,8,4,4,1,0.1454545454545454,0.0727272727272727,0.0727272727272727,2012.0,9,5+,True
00765,2012,48,44,4,3,1,2,0.0833333333333333,0.0625,0.0208333333333333,2012.0,9,5+,True
00765,2013,44,42,2,2,0,7,0.0454545454545454,0.0454545454545454,0.0,2012.0,9,5+,True
00765,2014,45,43,2,1,1,2,0.0444444444444444,0.0222222222222222,0.0222222222222222,2012.0,9,5+,True
00765,2015,47,46,1,1,0,1,0.0212765957446808,0.0212765957446808,0.0,2012.0,9,5+,True
00765,2016,46,43,3,0,3,5,0.0652173913043478,0.0,0.0652173913043478,2012.0,9,5+,True
00765,2017,48,43,5,2,3,1,0.1041666666666666,0.0416666666666666,0.0625,2012.0,9,5+,True
00765,2018,48,46,2,0,2,2,0.0416666666666666,0.0,0.0416666666666666,2012.0,9,5+,True
00765,2019,48,45,3,2,1,8,0.0625,0.0416666666666666,0.0208333333333333,2012.0,9,5+,True
00765,2020,43,41,2,1,1,2,0.0465116279069767,0.0232558139534883,0.0232558139534883,2012.0,9,5+,True
00765,2021,44,41,3,2,1,2,0.0681818181818181,0.0454545454545454,0.0227272727272727,2012.0,9,5+,True
00765,2022,42,42,0,0,0,4,0.0,0.0,0.0,2012.0,9,5+,True
00766,2005,118,109,9,7,2,14,0.0762711864406779,0.059322033898305,0.0169491525423728,,0,,False
00766,2006,133,119,14,8,6,6,0.1052631578947368,0.0601503759398496,0.0451127819548872,,0,,False
00766,2007,133,125,8,4,4,9,0.0601503759398496,0.0300751879699248,0.0300751879699248,,0,,False
00766,2008,147,137,10,5,5,1,0.0680272108843537,0.0340136054421768,0.0340136054421768,,0,,False
00766,2009,136,128,8,5,3,16,0.0588235294117647,0.0367647058823529,0.0220588235294117,,0,,False
00766,2010,143,126,17,11,6,5,0.1188811188811188,0.0769230769230769,0.0419580419580419,,0,,False
00766,2011,129,116,13,6,7,6,0.1007751937984496,0.0465116279069767,0.0542635658914728,,0,,False
00766,2012,129,118,11,6,5,8,0.0852713178294573,0.0465116279069767,0.0387596899224806,,0,,False
00766,2013,122,116,6,3,3,15,0.0491803278688524,0.0245901639344262,0.0245901639344262,,0,,False
00766,2014,132,122,10,4,6,4,0.0757575757575757,0.0303030303030303,0.0454545454545454,,0,,False
00766,2015,125,118,7,2,5,6,0.056,0.016,0.04,,0,,False
00766,2016,125,117,8,3,5,3,0.064,0.024,0.04,,0,,False
00766,2017,129,124,5,1,4,7,0.0387596899224806,0.0077519379844961,0.0310077519379844,,0,,False
00766,2018,124,121,3,1,2,6,0.0241935483870967,0.0080645161290322,0.0161290322580645,,0,,False
00766,2019,125,117,8,6,2,10,0.064,0.048,0.016,,0,,False
00766,2020,124,121,3,3,0,2,0.0241935483870967,0.0241935483870967,0.0,,0,,False
00766,2021,122,116,6,3,3,11,0.0491803278688524,0.0245901639344262,0.0245901639344262,,0,,False
00766,2022,118,111,7,5,2,7,0.059322033898305,0.0423728813559322,0.0169491525423728,,0,,False
00767,2005,187,176,11,4,7,25,0.0588235294117647,0.0213903743315508,0.0374331550802139,2017.0,7,5+,True
00767,2006,196,186,10,4,6,11,0.0510204081632653,0.0204081632653061,0.0306122448979591,2017.0,7,5+,True
00767,2007,210,189,21,15,6,9,0.1,0.0714285714285714,0.0285714285714285,2017.0,7,5+,True
00767,2008,211,197,14,8,6,9,0.0663507109004739,0.0379146919431279,0.0284360189573459,2017.0,7,5+,True
00767,2009,188,168,20,13,7,35,0.1063829787234042,0.0691489361702127,0.0372340425531914,2017.0,7,5+,True
00767,2010,181,168,13,6,7,9,0.0718232044198895,0.0331491712707182,0.0386740331491712,2017.0,7,5+,True
00767,2011,182,169,13,11,2,17,0.0714285714285714,0.0604395604395604,0.0109890109890109,2017.0,7,5+,True
00767,2012,178,166,12,6,6,8,0.0674157303370786,0.0337078651685393,0.0337078651685393,2017.0,7,5+,True
00767,2013,177,162,15,10,5,16,0.0847457627118644,0.0564971751412429,0.0282485875706214,2017.0,7,5+,True
00767,2014,189,177,12,8,4,4,0.0634920634920634,0.0423280423280423,0.0211640211640211,2017.0,7,5+,True
00767,2015,186,173,13,6,7,10,0.0698924731182795,0.032258064516129,0.0376344086021505,2017.0,7,5+,True
00767,2016,159,153,6,2,4,25,0.0377358490566037,0.0125786163522012,0.0251572327044025,2017.0,7,5+,True
00767,2017,149,141,8,3,5,14,0.0536912751677852,0.0201342281879194,0.0335570469798657,2017.0,7,5+,True
00767,2018,151,145,6,4,2,7,0.0397350993377483,0.0264900662251655,0.0132450331125827,2017.0,7,5+,True
00767,2019,161,157,4,1,3,10,0.0248447204968944,0.0062111801242236,0.0186335403726708,2017.0,7,5+,True
00767,2020,163,155,8,4,4,9,0.0490797546012269,0.0245398773006134,0.0245398773006134,2017.0,7,5+,True
00767,2021,156,152,4,3,1,10,0.0256410256410256,0.0192307692307692,0.0064102564102564,2017.0,7,5+,True
00767,2022,159,156,3,2,1,15,0.0188679245283018,0.0125786163522012,0.0062893081761006,2017.0,7,5+,True
00769,2005,187,178,9,5,4,22,0.0481283422459893,0.0267379679144385,0.0213903743315508,2025.0,1,1-4,True
00769,2006,197,184,13,4,9,15,0.065989847715736,0.0203045685279187,0.0456852791878172,2025.0,1,1-4,True
00769,2007,209,199,10,4,6,20,0.0478468899521531,0.0191387559808612,0.0287081339712918,2025.0,1,1-4,True
00769,2008,218,200,18,12,6,10,0.0825688073394495,0.055045871559633,0.0275229357798165,2025.0,1,1-4,True
00769,2009,188,176,12,9,3,44,0.0638297872340425,0.0478723404255319,0.0159574468085106,2025.0,1,1-4,True
00769,2010,181,164,17,6,11,18,0.0939226519337016,0.0331491712707182,0.0607734806629834,2025.0,1,1-4,True
00769,2011,183,170,13,7,6,12,0.0710382513661202,0.0382513661202185,0.0327868852459016,2025.0,1,1-4,True
00769,2012,176,164,12,6,6,17,0.0681818181818181,0.034090909090909,0.034090909090909,2025.0,1,1-4,True
00769,2013,184,172,12,6,6,10,0.0652173913043478,0.0326086956521739,0.0326086956521739,2025.0,1,1-4,True
00769,2014,190,178,12,4,8,8,0.0631578947368421,0.0210526315789473,0.0421052631578947,2025.0,1,1-4,True
00769,2015,186,174,12,8,4,19,0.064516129032258,0.043010752688172,0.021505376344086,2025.0,1,1-4,True
00769,2016,186,174,12,6,6,11,0.064516129032258,0.032258064516129,0.032258064516129,2025.0,1,1-4,True
00769,2017,187,179,8,2,6,15,0.0427807486631016,0.0106951871657754,0.0320855614973262,2025.0,1,1-4,True
00769,2018,196,183,13,7,6,10,0.0663265306122449,0.0357142857142857,0.0306122448979591,2025.0,1,1-4,True
00769,2019,192,186,6,2,4,13,0.03125,0.0104166666666666,0.0208333333333333,2025.0,1,1-4,True
