zip,year,n_at_risk,n_stay,n_move_any,n_move_within_pr,n_move_off_pr,n_attrit,rate_move_any,rate_move_within_pr,rate_move_off_pr
00741,2016,31,31,0,0,0,0,0.0,0.0,0.0
00741,2017,30,27,3,3,0,3,0.1,0.1,0.0
00741,2018,29,26,3,3,0,1,0.10344827586206896,0.10344827586206896,0.0
00741,2019,27,27,0,0,0,4,0.0,0.0,0.0
00741,2020,30,27,3,2,1,0,0.1,0.06666666666666667,0.03333333333333333
00741,2021,29,25,4,3,1,2,0.13793103448275862,0.10344827586206896,0.034482758620689655
00741,2022,28,25,3,2,1,2,0.10714285714285714,0.07142857142857142,0.03571428571428571
00742,2005,1,1,0,0,0,0,0.0,0.0,0.0
00742,2006,1,1,0,0,0,0,0.0,0.0,0.0
00742,2007,1,1,0,0,0,1,0.0,0.0,0.0
00742,2008,1,1,0,0,0,0,0.0,0.0,0.0
00742,2015,2,2,0,0,0,0,0.0,0.0,0.0
00742,2016,2,1,1,0,1,0,0.5,0.0,0.5
00742,2017,1,1,0,0,0,0,0.0,0.0,0.0
00742,2018,1,1,0,0,0,0,0.0,0.0,0.0
00742,2019,1,0,1,0,1,0,1.0,0.0,1.0
00744,2005,18,12,6,5,1,1,0.3333333333333333,0.2777777777777778,0.05555555555555555
00744,2006,18,15,3,2,1,0,0.16666666666666666,0.1111111111111111,0.05555555555555555
00744,2007,16,13,3,3,0,3,0.1875,0.1875,0.0
00744,2008,16,13,3,1,2,1,0.1875,0.0625,0.125
00744,2009,19,17,2,2,0,0,0.10526315789473684,0.10526315789473684,0.0
00744,2010,21,15,6,3,3,1,0.2857142857142857,0.14285714285714285,0.14285714285714285
00744,2011,20,18,2,2,0,0,0.1,0.1,0.0
00744,2012,18,14,4,3,1,1,0.2222222222222222,0.16666666666666666,0.05555555555555555
00744,2013,15,13,2,2,0,0,0.13333333333333333,0.13333333333333333,0.0
00744,2014,17,14,3,2,1,2,0.17647058823529413,0.11764705882352941,0.058823529411764705
00744,2015,18,17,1,1,0,0,0.05555555555555555,0.05555555555555555,0.0
00744,2016,21,20,1,1,0,0,0.047619047619047616,0.047619047619047616,0.0
00744,2017,18,17,1,1,0,2,0.05555555555555555,0.05555555555555555,0.0
00744,2018,20,17,3,3,0,0,0.15,0.15,0.0
00744,2019,15,15,0,0,0,2,0.0,0.0,0.0
00744,2020,16,15,1,1,0,0,0.0625,0.0625,0.0
00744,2021,19,17,2,1,1,0,0.10526315789473684,0.05263157894736842,0.05263157894736842
00744,2022,16,13,3,3,0,2,0.1875,0.1875,0.0
00745,2005,297,266,31,22,9,23,0.10437710437710437,0.07407407407407407,0.030303030303030304
00745,2006,313,278,35,23,12,18,0.11182108626198083,0.07348242811501597,0.038338658146964855
00745,2007,331,285,46,36,10,25,0.13897280966767372,0.10876132930513595,0.030211480362537766
00745,2008,341,311,30,17,13,18,0.08797653958944282,0.04985337243401759,0.03812316715542522
00745,2009,300,265,35,20,15,67,0.11666666666666667,0.06666666666666667,0.05
00745,2010,268,252,16,10,6,26,0.05970149253731343,0.03731343283582089,0.022388059701492536
00745,2011,282,257,25,17,8,18,0.08865248226950355,0.06028368794326241,0.028368794326241134
00745,2012,284,259,25,15,10,14,0.0880281690140845,0.0528169014084507,0.035211267605633804
00745,2013,277,261,16,10,6,15,0.05776173285198556,0.036101083032490974,0.021660649819494584
00745,2014,290,268,22,13,9,17,0.07586206896551724,0.04482758620689655,0.03103448275862069
00745,2015,282,265,17,9,8,16,0.06028368794326241,0.031914893617021274,0.028368794326241134
00745,2016,290,271,19,12,7,15,0.06551724137931035,0.041379310344827586,0.02413793103448276
00745,2017,283,258,25,12,13,22,0.08833922261484099,0.04240282685512368,0.045936395759717315
00745,2018,275,258,17,7,10,12,0.06181818181818182,0.025454545454545455,0.03636363636363636
00745,2019,275,259,16,9,7,20,0.05818181818181818,0.03272727272727273,0.025454545454545455
00745,2020,266,250,16,9,7,23,0.06015037593984962,0.03383458646616541,0.02631578947368421
00745,2021,268,254,14,4,10,19,0.05223880597014925,0.014925373134328358,0.03731343283582089
00745,2022,273,256,17,14,3,15,0.06227106227106227,0.05128205128205128,0.01098901098901099
00747,2009,1,1,0,0,0,0,0.0,0.0,0.0
00747,2010,1,0,1,0,1,0,1.0,0.0,1.0
00751,2005,94,84,10,5,5,11,0.10638297872340426,0.05319148936170213,0.05319148936170213
00751,2006,94,87,7,5,2,5,0.07446808510638298,0.05319148936170213,0.02127659574468085
00751,2007,110,103,7,5,2,5,0.06363636363636363,0.045454545454545456,0.01818181818181818
00751,2008,155,138,17,10,7,13,0.10967741935483871,0.06451612903225806,0.04516129032258064
00751,2009,128,124,4,2,2,26,0.03125,0.015625,0.015625
00751,2010,117,111,6,2,4,17,0.05128205128205128,0.017094017094017096,0.03418803418803419
00751,2011,121,117,4,3,1,6,0.03305785123966942,0.024793388429752067,0.008264462809917356
00751,2012,128,120,8,2,6,7,0.0625,0.015625,0.046875
00751,2013,130,127,3,1,2,6,0.023076923076923078,0.007692307692307693,0.015384615384615385
00751,2014,131,126,5,2,3,8,0.03816793893129771,0.015267175572519083,0.022900763358778626
00751,2015,134,126,8,2,6,6,0.05970149253731343,0.014925373134328358,0.04477611940298507
00751,2016,129,121,8,4,4,7,0.06201550387596899,0.031007751937984496,0.031007751937984496
00751,2017,123,114,9,2,7,6,0.07317073170731707,0.016260162601626018,0.056910569105691054
00751,2018,125,117,8,2,6,8,0.064,0.016,0.048
00751,2019,123,116,7,3,4,7,0.056910569105691054,0.024390243902439025,0.032520325203252036
00751,2020,121,112,9,5,4,7,0.0743801652892562,0.04132231404958678,0.03305785123966942
00751,2021,109,104,5,2,3,10,0.045871559633027525,0.01834862385321101,0.027522935779816515
00751,2022,110,104,6,3,3,8,0.05454545454545454,0.02727272727272727,0.02727272727272727
00753,2006,1,1,0,0,0,0,0.0,0.0,0.0
00753,2007,1,0,1,1,0,0,1.0,1.0,0.0
00753,2008,1,0,1,1,0,0,1.0,1.0,0.0
00754,2005,175,166,9,5,4,13,0.05142857142857143,0.02857142857142857,0.022857142857142857
00754,2006,191,173,18,8,10,15,0.09424083769633508,0.041884816753926704,0.05235602094240838
00754,2007,197,182,15,9,6,20,0.07614213197969544,0.04568527918781726,0.030456852791878174
00754,2008,210,197,13,8,5,8,0.06190476190476191,0.0380952380952381,0.023809523809523808
00754,2009,188,176,12,9,3,34,0.06382978723404255,0.047872340425531915,0.015957446808510637
00754,2010,178,158,20,11,9,15,0.11235955056179775,0.06179775280898876,0.05056179775280899
00754,2011,172,165,7,4,3,18,0.040697674418604654,0.023255813953488372,0.01744186046511628
00754,2012,164,155,9,6,3,20,0.054878048780487805,0.036585365853658534,0.018292682926829267
00754,2013,176,166,10,3,7,14,0.056818181818181816,0.017045454545454544,0.03977272727272727
00754,2014,176,165,11,7,4,13,0.0625,0.03977272727272727,0.022727272727272728
00754,2015,169,155,14,7,7,11,0.08284023668639054,0.04142011834319527,0.04142011834319527
00754,2016,161,148,13,4,9,11,0.08074534161490683,0.024844720496894408,0.055900621118012424
00754,2017,154,143,11,4,7,9,0.07142857142857142,0.025974025974025976,0.045454545454545456
00754,2018,155,148,7,6,1,11,0.04516129032258064,0.03870967741935484,0.0064516129032258064
00754,2019,170,159,11,6,5,10,0.06470588235294118,0.03529411764705882,0.029411764705882353
00754,2020,158,148,10,6,4,18,0.06329113924050633,0.0379746835443038,0.02531645569620253
00754,2021,158,151,7,4,3,7,0.04430379746835443,0.02531645569620253,0.0189873417721519
00754,2022,170,159,11,7,4,8,0.06470588235294118,0.041176470588235294,0.023529411764705882
00756,2005,1,1,0,0,0,0,0.0,0.0,0.0
00756,2006,1,1,0,0,0,0,0.0,0.0,0.0
00756,2007,1,1,0,0,0,0,0.0,0.0,0.0
00757,2005,131,125,6,4,2,14,0.04580152671755725,0.030534351145038167,0.015267175572519083
00757,2006,148,130,18,11,7,6,0.12162162162162163,0.07432432432432433,0.0472972972972973
00757,2007,145,129,16,9,7,13,0.1103448275862069,0.06206896551724138,0.04827586206896552
00757,2008,153,136,17,12,5,12,0.1111111111111111,0.0784313725490196,0.032679738562091505
00757,2009,139,130,9,5,4,22,0.06474820143884892,0.03597122302158273,0.02877697841726619
00757,2010,132,121,11,8,3,19,0.08333333333333333,0.06060606060606061,0.022727272727272728
00757,2011,132,117,15,8,7,8,0.11363636363636363,0.06060606060606061,0.05303030303030303
00757,2012,123,111,12,9,3,8,0.0975609756097561,0.07317073170731707,0.024390243902439025
00757,2013,131,119,12,11,1,7,0.0916030534351145,0.08396946564885496,0.007633587786259542
00757,2014,123,117,6,1,5,9,0.04878048780487805,0.008130081300813009,0.04065040650406504
00757,2015,122,114,8,6,2,3,0.06557377049180328,0.04918032786885246,0.01639344262295082
00757,2016,116,112,4,2,2,11,0.034482758620689655,0.017241379310344827,0.017241379310344827
00757,2017,111,102,9,2,7,7,0.08108108108108109,0.018018018018018018,0.06306306306306306
00757,2018,113,99,14,9,5,5,0.12389380530973451,0.07964601769911504,0.04424778761061947
00757,2019,105,100,5,2,3,6,0.047619047619047616,0.01904761904761905,0.02857142857142857
00757,2020,101,95,6,4,2,9,0.0594059405940594,0.039603960396039604,0.019801980198019802
00757,2021,109,101,8,3,5,6,0.07339449541284404,0.027522935779816515,0.045871559633027525
00757,2022,108,103,5,3,2,7,0.046296296296296294,0.027777777777777776,0.018518518518518517
00758,2005,1,1,0,0,0,1,0.0,0.0,0.0
00758,2006,1,1,0,0,0,0,0.0,0.0,0.0
00758,2007,1,1,0,0,0,1,0.0,0.0,0.0
00758,2008,1,1,0,0,0,1,0.0,0.0,0.0
00758,2009,1,1,0,0,0,0,0.0,0.0,0.0
00759,2005,1,1,0,0,0,0,0.0,0.0,0.0
00759,2006,1,1,0,0,0,0,0.0,0.0,0.0
00759,2007,1,1,0,0,0,0,0.0,0.0,0.0
00759,2008,1,1,0,0,0,0,0.0,0.0,0.0
00759,2009,1,0,1,1,0,0,1.0,1.0,0.0
00759,2011,1,1,0,0,0,0,0.0,0.0,0.0
00759,2012,1,0,1,1,0,0,1.0,1.0,0.0
00759,2017,1,1,0,0,0,0,0.0,0.0,0.0
00759,2018,1,1,0,0,0,0,0.0,0.0,0.0
00759,2019,1,1,0,0,0,0,0.0,0.0,0.0
00759,2020,1,1,0,0,0,0,0.0,0.0,0.0
00759,2021,1,0,1,1,0,0,1.0,1.0,0.0
00760,2005,1,0,1,1,0,0,1.0,1.0,0.0
00761,2006,1,1,0,0,0,0,0.0,0.0,0.0
00761,2007,1,1,0,0,0,0,0.0,0.0,0.0
00761,2008,1,1,0,0,0,0,0.0,0.0,0.0
00761,2009,1,1,0,0,0,0,0.0,0.0,0.0
00761,2010,1,1,0,0,0,0,0.0,0.0,0.0
00761,2011,1,1,0,0,0,0,0.0,0.0,0.0
00761,2012,1,1,0,0,0,0,0.0,0.0,0.0
00761,2013,1,1,0,0,0,0,0.0,0.0,0.0
00761,2014,1,1,0,0,0,0,0.0,0.0,0.0
00762,2005,1,0,1,0,1,0,1.0,0.0,1.0
00763,2005,1,1,0,0,0,0,0.0,0.0,0.0
00763,2006,2,1,1,1,0,0,0.5,0.5,0.0
00763,2007,1,1,0,0,0,0,0.0,0.0,0.0
00763,2008,1,1,0,0,0,1,0.0,0.0,0.0
00763,2012,1,0,1,1,0,0,1.0,1.0,0.0
00764,2006,1,1,0,0,0,0,0.0,0.0,0.0
00764,2007,1,0,1,0,1,0,1.0,0.0,1.0
00765,2005,46,42,4,1,3,5,0.08695652173913043,0.021739130434782608,0.06521739130434782
00765,2006,49,42,7,2,5,4,0.14285714285714285,0.04081632653061224,0.10204081632653061
00765,2007,49,45,4,1,3,4,0.08163265306122448,0.02040816326530612,0.061224489795918366
00765,2008,58,50,8,3,5,2,0.13793103448275862,0.05172413793103448,0.08620689655172414
00765,2009,57,53,4,1,3,3,0.07017543859649122,0.017543859649122806,0.05263157894736842
00765,2010,51,49,2,0,2,5,0.0392156862745098,0.0,0.0392156862745098
00765,2011,55,47,8,4,4,1,0.14545454545454545,0.07272727272727272,0.07272727272727272
00765,2012,48,44,4,3,1,2,0.08333333333333333,0.0625,0.020833333333333332
00765,2013,44,42,2,2,0,7,0.045454545454545456,0.045454545454545456,0.0
00765,2014,45,43,2,1,1,2,0.044444444444444446,0.022222222222222223,0.022222222222222223
00765,2015,47,46,1,1,0,1,0.02127659574468085,0.02127659574468085,0.0
00765,2016,46,43,3,0,3,5,0.06521739130434782,0.0,0.06521739130434782
00765,2017,48,43,5,2,3,1,0.10416666666666667,0.041666666666666664,0.0625
00765,2018,48,46,2,0,2,2,0.041666666666666664,0.0,0.041666666666666664
00765,2019,48,45,3,2,1,8,0.0625,0.041666666666666664,0.020833333333333332
00765,2020,43,41,2,1,1,2,0.046511627906976744,0.023255813953488372,0.023255813953488372
00765,2021,44,41,3,2,1,2,0.06818181818181818,0.045454545454545456,0.022727272727272728
00765,2022,42,42,0,0,0,4,0.0,0.0,0.0
00766,2005,118,109,9,7,2,14,0.07627118644067797,0.059322033898305086,0.01694915254237288
00766,2006,133,119,14,8,6,6,0.10526315789473684,0.06015037593984962,0.045112781954887216
00766,2007,133,125,8,4,4,9,0.06015037593984962,0.03007518796992481,0.03007518796992481
00766,2008,147,137,10,5,5,1,0.06802721088435375,0.034013605442176874,0.034013605442176874
00766,2009,136,128,8,5,3,16,0.058823529411764705,0.03676470588235294,0.022058823529411766
00766,2010,143,126,17,11,6,5,0.11888111888111888,0.07692307692307693,0.04195804195804196
00766,2011,129,116,13,6,7,6,0.10077519379844961,0.046511627906976744,0.05426356589147287
00766,2012,129,118,11,6,5,8,0.08527131782945736,0.046511627906976744,0.03875968992248062
00766,2013,122,116,6,3,3,15,0.04918032786885246,0.02459016393442623,0.02459016393442623
00766,2014,132,122,10,4,6,4,0.07575757575757576,0.030303030303030304,0.045454545454545456
00766,2015,125,118,7,2,5,6,0.056,0.016,0.04
00766,2016,125,117,8,3,5,3,0.064,0.024,0.04
00766,2017,129,124,5,1,4,7,0.03875968992248062,0.007751937984496124,0.031007751937984496
00766,2018,124,121,3,1,2,6,0.024193548387096774,0.008064516129032258,0.016129032258064516
00766,2019,125,117,8,6,2,10,0.064,0.048,0.016
00766,2020,124,121,3,3,0,2,0.024193548387096774,0.024193548387096774,0.0
00766,2021,122,116,6,3,3,11,0.04918032786885246,0.02459016393442623,0.02459016393442623
00766,2022,118,111,7,5,2,7,0.059322033898305086,0.0423728813559322,0.01694915254237288
00767,2005,187,176,11,4,7,25,0.058823529411764705,0.0213903743315508,0.0374331550802139
00767,2006,196,186,10,4,6,11,0.05102040816326531,0.02040816326530612,0.030612244897959183
00767,2007,210,189,21,15,6,9,0.1,0.07142857142857142,0.02857142857142857
00767,2008,211,197,14,8,6,9,0.06635071090047394,0.037914691943127965,0.02843601895734597
00767,2009,188,168,20,13,7,35,0.10638297872340426,0.06914893617021277,0.03723404255319149
00767,2010,181,168,13,6,7,9,0.0718232044198895,0.03314917127071823,0.03867403314917127
00767,2011,182,169,13,11,2,17,0.07142857142857142,0.06043956043956044,0.01098901098901099
00767,2012,178,166,12,6,6,8,0.06741573033707865,0.033707865168539325,0.033707865168539325
00767,2013,177,162,15,10,5,16,0.0847457627118644,0.05649717514124294,0.02824858757062147
00767,2014,189,177,12,8,4,4,0.06349206349206349,0.042328042328042326,0.021164021164021163
00767,2015,186,173,13,6,7,10,0.06989247311827956,0.03225806451612903,0.03763440860215054
00767,2016,159,153,6,2,4,25,0.03773584905660377,0.012578616352201259,0.025157232704402517
00767,2017,149,141,8,3,5,14,0.053691275167785234,0.020134228187919462,0.03355704697986577
00767,2018,151,145,6,4,2,7,0.039735099337748346,0.026490066225165563,0.013245033112582781
00767,2019,161,157,4,1,3,10,0.024844720496894408,0.006211180124223602,0.018633540372670808
00767,2020,163,155,8,4,4,9,0.049079754601226995,0.024539877300613498,0.024539877300613498
00767,2021,156,152,4,3,1,10,0.02564102564102564,0.019230769230769232,0.00641025641025641
00767,2022,159,156,3,2,1,15,0.018867924528301886,0.012578616352201259,0.006289308176100629
00769,2005,187,178,9,5,4,22,0.0481283422459893,0.026737967914438502,0.0213903743315508
00769,2006,197,184,13,4,9,15,0.06598984771573604,0.02030456852791878,0.04568527918781726
00769,2007,209,199,10,4,6,20,0.04784688995215311,0.019138755980861243,0.028708133971291867
00769,2008,218,200,18,12,6,10,0.08256880733944955,0.05504587155963303,0.027522935779816515
00769,2009,188,176,12,9,3,44,0.06382978723404255,0.047872340425531915,0.015957446808510637
00769,2010,181,164,17,6,11,18,0.09392265193370165,0.03314917127071823,0.06077348066298342
00769,2011,183,170,13,7,6,12,0.07103825136612021,0.03825136612021858,0.03278688524590164
00769,2012,176,164,12,6,6,17,0.06818181818181818,0.03409090909090909,0.03409090909090909
00769,2013,184,172,12,6,6,10,0.06521739130434782,0.03260869565217391,0.03260869565217391
00769,2014,190,178,12,4,8,8,0.06315789473684211,0.021052631578947368,0.042105263157894736
00769,2015,186,174,12,8,4,19,0.06451612903225806,0.043010752688172046,0.021505376344086023
00769,2016,186,174,12,6,6,11,0.06451612903225806,0.03225806451612903,0.03225806451612903
00769,2017,187,179,8,2,6,15,0.0427807486631016,0.0106951871657754,0.03208556149732621
00769,2018,196,183,13,7,6,10,0.0663265306122449,0.03571428571428571,0.030612244897959183
00769,2019,192,186,6,2,4,13,0.03125,0.010416666666666666,0.020833333333333332
00769,2020,187,177,10,5,5,15,0.053475935828877004,0.026737967914438502,0.026737967914438502
00769,2021,183,173,10,6,4,15,0.0546448087431694,0.03278688524590164,0.02185792349726776
00769,2022,181,170,11,5,6,6,0.06077348066298342,0.027624309392265192,0.03314917127071823
00771,2005,184,169,15,10,5,19,0.08152173913043478,0.05434782608695652,0.02717391304347826
00771,2006,201,182,19,16,3,13,0.0945273631840796,0.07960199004975124,0.014925373134328358
00771,2007,215,198,17,16,1,15,0.07906976744186046,0.07441860465116279,0.004651162790697674
00771,2008,210,193,17,14,3,15,0.08095238095238096,0.06666666666666667,0.014285714285714285
00771,2009,202,191,11,5,6,35,0.054455445544554455,0.024752475247524754,0.0297029702970297
00771,2010,207,192,15,11,4,17,0.07246376811594203,0.05314009661835749,0.01932367149758454
00771,2011,211,192,19,12,7,13,0.09004739336492891,0.05687203791469194,0.03317535545023697
00771,2012,200,181,19,12,7,18,0.095,0.06,0.035
00771,2013,191,177,14,11,3,12,0.07329842931937172,0.05759162303664921,0.015706806282722512
00771,2014,188,184,4,4,0,14,0.02127659574468085,0.02127659574468085,0.0
00771,2015,192,179,13,9,4,11,0.06770833333333333,0.046875,0.020833333333333332
00771,2016,186,173,13,8,5,18,0.06989247311827956,0.043010752688172046,0.026881720430107527
00771,2017,191,177,14,9,5,8,0.07329842931937172,0.04712041884816754,0.02617801047120419
00771,2018,198,187,11,6,5,6,0.05555555555555555,0.030303030303030304,0.025252525252525252
00771,2019,205,189,16,6,10,12,0.07804878048780488,0.02926829268292683,0.04878048780487805
00771,2020,201,186,15,8,7,11,0.07462686567164178,0.03980099502487562,0.03482587064676617
00771,2021,216,205,11,8,3,9,0.05092592592592592,0.037037037037037035,0.013888888888888888
00771,2022,216,207,9,6,3,17,0.041666666666666664,0.027777777777777776,0.013888888888888888
00772,2005,104,95,9,7,2,15,0.08653846153846154,0.0673076923076923,0.019230769230769232
00772,2006,107,99,8,4,4,9,0.07476635514018691,0.037383177570093455,0.037383177570093455
00772,2007,111,102,9,6,3,11,0.08108108108108109,0.05405405405405406,0.02702702702702703
00772,2008,107,98,9,6,3,11,0.08411214953271028,0.056074766355140186,0.028037383177570093
00772,2009,94,89,5,3,2,21,0.05319148936170213,0.031914893617021274,0.02127659574468085
00772,2010,90,80,10,6,4,12,0.1111111111111111,0.06666666666666667,0.044444444444444446
00772,2011,87,82,5,5,0,6,0.05747126436781609,0.05747126436781609,0.0
00772,2012,87,81,6,4,2,10,0.06896551724137931,0.04597701149425287,0.022988505747126436
00772,2013,87,85,2,2,0,4,0.022988505747126436,0.022988505747126436,0.0
00772,2014,98,91,7,7,0,7,0.07142857142857142,0.07142857142857142,0.0
00772,2015,98,92,6,4,2,2,0.061224489795918366,0.04081632653061224,0.02040816326530612
00772,2016,91,87,4,2,2,9,0.04395604395604396,0.02197802197802198,0.02197802197802198
00772,2017,97,89,8,4,4,6,0.08247422680412371,0.041237113402061855,0.041237113402061855
00772,2018,92,86,6,4,2,7,0.06521739130434782,0.043478260869565216,0.021739130434782608
00772,2019,87,84,3,3,0,9,0.034482758620689655,0.034482758620689655,0.0
00772,2020,86,82,4,3,1,4,0.046511627906976744,0.03488372093023256,0.011627906976744186
00772,2021,84,80,4,2,2,10,0.047619047619047616,0.023809523809523808,0.023809523809523808
00772,2022,87,80,7,3,4,9,0.08045977011494253,0.034482758620689655,0.04597701149425287
00773,2005,110,97,13,8,5,6,0.11818181818181818,0.07272727272727272,0.045454545454545456
00773,2006,121,105,16,10,6,6,0.1322314049586777,0.08264462809917356,0.049586776859504134
00773,2007,125,109,16,12,4,14,0.128,0.096,0.032
00773,2008,123,112,11,7,4,5,0.08943089430894309,0.056910569105691054,0.032520325203252036
00773,2009,120,108,12,4,8,17,0.1,0.03333333333333333,0.06666666666666667
00773,2010,114,108,6,5,1,8,0.05263157894736842,0.043859649122807015,0.008771929824561403
00773,2011,117,106,11,7,4,10,0.09401709401709402,0.05982905982905983,0.03418803418803419
00773,2012,115,106,9,6,3,5,0.0782608695652174,0.05217391304347826,0.02608695652173913
00773,2013,124,115,9,5,4,6,0.07258064516129033,0.04032258064516129,0.03225806451612903
00773,2014,113,110,3,1,2,13,0.02654867256637168,0.008849557522123894,0.017699115044247787
00773,2015,119,113,6,3,3,6,0.05042016806722689,0.025210084033613446,0.025210084033613446
00773,2016,122,117,5,2,3,8,0.040983606557377046,0.01639344262295082,0.02459016393442623
00773,2017,123,109,14,6,8,5,0.11382113821138211,0.04878048780487805,0.06504065040650407
00773,2018,112,108,4,1,3,5,0.03571428571428571,0.008928571428571428,0.026785714285714284
00773,2019,114,105,9,5,4,8,0.07894736842105263,0.043859649122807015,0.03508771929824561
00773,2020,116,111,5,2,3,4,0.04310344827586207,0.017241379310344827,0.02586206896551724
00773,2021,119,109,10,6,4,8,0.08403361344537816,0.05042016806722689,0.03361344537815126
00773,2022,119,109,10,4,6,9,0.08403361344537816,0.03361344537815126,0.05042016806722689
00775,2005,8,8,0,0,0,0,0.0,0.0,0.0
00775,2006,8,7,1,0,1,2,0.125,0.0,0.125
00775,2007,8,7,1,0,1,0,0.125,0.0,0.125
00775,2008,9,7,2,1,1,1,0.2222222222222222,0.1111111111111111,0.1111111111111111
00775,2009,7,7,0,0,0,2,0.0,0.0,0.0
00775,2010,5,5,0,0,0,2,0.0,0.0,0.0
00775,2011,8,6,2,1,1,0,0.25,0.125,0.125
00775,2012,8,8,0,0,0,0,0.0,0.0,0.0
00775,2013,10,8,2,2,0,1,0.2,0.2,0.0
00775,2014,9,9,0,0,0,0,0.0,0.0,0.0
00775,2015,10,9,1,0,1,2,0.1,0.0,0.1
00775,2016,8,8,0,0,0,1,0.0,0.0,0.0
00775,2017,9,8,1,1,0,0,0.1111111111111111,0.1111111111111111,0.0
00775,2018,7,7,0,0,0,1,0.0,0.0,0.0
00775,2019,8,5,3,2,1,0,0.375,0.25,0.125
00775,2020,5,5,0,0,0,0,0.0,0.0,0.0
00775,2021,5,5,0,0,0,1,0.0,0.0,0.0
00775,2022,6,5,1,1,0,0,0.16666666666666666,0.16666666666666666,0.0
00776,2006,1,0,1,1,0,1,1.0,1.0,0.0
00777,2005,234,216,18,11,7,19,0.07692307692307693,0.04700854700854701,0.029914529914529916
00777,2006,243,221,22,16,6,14,0.09053497942386832,0.06584362139917696,0.024691358024691357
00777,2007,269,249,20,14,6,14,0.07434944237918216,0.05204460966542751,0.022304832713754646
00777,2008,273,253,20,13,7,14,0.07326007326007326,0.047619047619047616,0.02564102564102564
00777,2009,256,227,29,21,8,33,0.11328125,0.08203125,0.03125
00777,2010,241,217,24,14,10,14,0.0995850622406639,0.058091286307053944,0.04149377593360996
00777,2011,235,209,26,15,11,19,0.11063829787234042,0.06382978723404255,0.04680851063829787
00777,2012,233,211,22,17,5,11,0.0944206008583691,0.07296137339055794,0.02145922746781116
00777,2013,233,221,12,10,2,11,0.05150214592274678,0.04291845493562232,0.008583690987124463
00777,2014,231,215,16,13,3,16,0.06926406926406926,0.05627705627705628,0.012987012987012988
00777,2015,225,217,8,6,2,12,0.035555555555555556,0.02666666666666667,0.008888888888888889
00777,2016,224,217,7,3,4,21,0.03125,0.013392857142857142,0.017857142857142856
00777,2017,225,209,16,9,7,15,0.07111111111111111,0.04,0.03111111111111111
00777,2018,217,207,10,5,5,13,0.04608294930875576,0.02304147465437788,0.02304147465437788
00777,2019,219,206,13,8,5,14,0.0593607305936073,0.0365296803652968,0.0228310502283105
00777,2020,219,202,17,12,5,15,0.0776255707762557,0.0547945205479452,0.0228310502283105
00777,2021,222,215,7,4,3,12,0.03153153153153153,0.018018018018018018,0.013513513513513514
00777,2022,246,228,18,13,5,8,0.07317073170731707,0.052845528455284556,0.02032520325203252
00778,2005,217,199,18,12,6,16,0.08294930875576037,0.055299539170506916,0.027649769585253458
00778,2006,238,213,25,24,1,12,0.10504201680672269,0.10084033613445378,0.004201680672268907
00778,2007,254,230,24,18,6,21,0.09448818897637795,0.07086614173228346,0.023622047244094488
00778,2008,264,244,20,17,3,18,0.07575757575757576,0.06439393939393939,0.011363636363636364
00778,2009,251,229,22,12,10,50,0.08764940239043825,0.04780876494023904,0.0398406374501992
00778,2010,229,206,23,13,10,28,0.10043668122270742,0.056768558951965066,0.043668122270742356
00778,2011,230,212,18,15,3,12,0.0782608695652174,0.06521739130434782,0.013043478260869565
00778,2012,237,211,26,18,8,18,0.10970464135021098,0.0759493670886076,0.03375527426160337
00778,2013,217,198,19,15,4,20,0.08755760368663594,0.06912442396313365,0.018433179723502304
00778,2014,228,212,16,6,10,10,0.07017543859649122,0.02631578947368421,0.043859649122807015
00778,2015,234,218,16,10,6,14,0.06837606837606838,0.042735042735042736,0.02564102564102564
00778,2016,238,225,13,5,8,15,0.0546218487394958,0.02100840336134454,0.03361344537815126
00778,2017,244,223,21,11,10,8,0.0860655737704918,0.045081967213114756,0.040983606557377046
00778,2018,241,227,14,9,5,12,0.058091286307053944,0.03734439834024896,0.02074688796680498
00778,2019,245,226,19,16,3,11,0.07755102040816327,0.0653061224489796,0.012244897959183673
00778,2020,245,229,16,12,4,15,0.0653061224489796,0.04897959183673469,0.0163265306122449
00778,2021,247,235,12,8,4,15,0.048582995951417005,0.032388663967611336,0.016194331983805668
00778,2022,262,235,27,14,13,14,0.10305343511450382,0.05343511450381679,0.04961832061068702
00779,2008,1,0,1,1,0,0,1.0,1.0,0.0
00780,2005,98,80,18,14,4,14,0.1836734693877551,0.14285714285714285,0.04081632653061224
00780,2006,104,87,17,15,2,4,0.16346153846153846,0.14423076923076922,0.019230769230769232
00780,2007,111,98,13,12,1,7,0.11711711711711711,0.10810810810810811,0.009009009009009009
00780,2008,117,98,19,16,3,9,0.1623931623931624,0.13675213675213677,0.02564102564102564
00780,2009,101,85,16,12,4,16,0.15841584158415842,0.1188118811881188,0.039603960396039604
00780,2010,93,82,11,9,2,9,0.11827956989247312,0.0967741935483871,0.021505376344086023
00780,2011,101,85,16,12,4,2,0.15841584158415842,0.1188118811881188,0.039603960396039604
00780,2012,100,85,15,12,3,8,0.15,0.12,0.03
00780,2013,99,84,15,15,0,1,0.15151515151515152,0.15151515151515152,0.0
00780,2014,93,84,9,8,1,6,0.0967741935483871,0.08602150537634409,0.010752688172043012
00780,2015,92,87,5,5,0,6,0.05434782608695652,0.05434782608695652,0.0
