test,matrix_type,row,rowname,c1,c2,c3,c4,c5,c6,c7
T_offpr_zip3,event,3,pre2,.1523727441693812,.2498663802805242,.61,.543,-.3419225589595459,.6466680472983082,1754
T_offpr_zip3,event,4,pre1,0,,,,,,
T_offpr_zip3,event,5,tau0,.317000605620239,.2942692908494548,1.08,.2833,-.2651342464501464,.8991354576906243,1886
T_offpr_zip3,event,6,tau1,-.4156234353095479,.2436389271770899,-1.71,.0904,-.8975993507080113,.0663524800889155,1746
T_offpr_zip3,event,7,tau2,.081576082967856,.3036827453938351,.27,.7886000000000001,-.5191808276695159,.6823329936052279,1603
T_offpr_zip3,event,8,tau3,-.4747327216129824,.3513175732823365,-1.35,.1789,-1.169722684588994,.2202572413630292,1461
T_offpr_zip3,pooled,1,Pre,-.0091373928751327,.2012030171786015,-.05,.9638000000000001,-.4071649556672746,.3888901699170091,1490
T_offpr_zip3,pooled,2,Post,-.1580255219126211,.2842254702563584,-.5600000000000001,.5792,-.7202913010046276,.4042402571793854,1460
T_within_base,event,1,pre4,.5689593660602384,.7475899230061063,.76,.448,-.9099518311707139,2.047870563291191,1490
T_within_base,event,2,pre3,.1598015576369756,.3847490763141787,.42,.6786,-.6013238930610233,.9209270083349747,1622
T_within_base,event,3,pre2,.4147776841200382,.4349432869243106,.9500000000000001,.342,-.4456438884531702,1.275199256693247,1754
T_within_base,event,4,pre1,0,,,,,,
T_within_base,event,5,tau0,.8180802167366722,.7424176023748661,1.1,.2725,-.6505988964843045,2.286759329957649,1886
T_within_base,event,6,tau1,-.0493430263936601,.4234425464824726,-.12,.9074000000000001,-.8870133909951392,.7883273382078191,1746
T_within_base,event,7,tau2,.747923540475959,1.014941259972772,.74,.4625,-1.259872375057218,2.755719456009136,1603
T_within_base,event,8,tau3,.5647366890727451,1.193800038209987,.47,.637,-1.796884554648953,2.926357932794443,1461
T_within_base,pooled,1,Pre,.3811795078174989,.3866814691251855,.99,.3261,-.3837686768121655,1.146127692447163,1490
T_within_base,pooled,2,Post,.6576993228605044,.8875843514150524,.74,.46,-1.098154247926554,2.413552893647562,1460
